FE,NSGAII,HypE,CMOEAD,NSGAIII,CMOMBI2,SPEA2,SPEA2SDE,ThetaDEA,CHHCO
3400,0.1684,0.302728,0.382276,0.409937,0.32489,0.337424,0.495593,0.317247,0.313845
3401,0.1684,0.302728,0.382276,0.410439,0.32489,0.337435,0.495593,0.317247,0.314168
3402,0.1684,0.302728,0.382276,0.410439,0.325613,0.337572,0.495593,0.317256,0.314221
3403,0.168403,0.302728,0.382276,0.410439,0.325613,0.338601,0.495593,0.31729,0.314221
3404,0.168409,0.302728,0.382276,0.410439,0.325613,0.338602,0.495629,0.31729,0.314221
3405,0.168409,0.302728,0.382278,0.410439,0.325613,0.338602,0.495676,0.31729,0.314229
3406,0.170973,0.302728,0.382278,0.410463,0.325613,0.338602,0.495719,0.318625,0.314229
3407,0.170973,0.302728,0.382691,0.410463,0.325613,0.338607,0.495719,0.318625,0.314229
3408,0.170975,0.302728,0.382691,0.410466,0.32563,0.338607,0.495726,0.318625,0.314229
3409,0.170975,0.302728,0.382691,0.410466,0.32563,0.338607,0.495727,0.318625,0.316643
3410,0.171217,0.302729,0.382691,0.410466,0.32563,0.338607,0.495727,0.318649,0.316742
3411,0.171217,0.302729,0.382691,0.410637,0.32563,0.338607,0.495786,0.318649,0.316742
3412,0.171217,0.302729,0.382739,0.410644,0.32563,0.338607,0.495786,0.318649,0.316834
3413,0.171217,0.302729,0.382739,0.410663,0.32563,0.338607,0.49581,0.318649,0.317123
3414,0.171217,0.302729,0.382739,0.410664,0.32563,0.338623,0.495825,0.318649,0.317123
3415,0.171217,0.302729,0.382739,0.410932,0.32563,0.338624,0.495825,0.319112,0.317123
3416,0.171217,0.302753,0.382739,0.410933,0.32563,0.338624,0.495825,0.319112,0.317123
3417,0.171217,0.302753,0.382739,0.410933,0.32563,0.338624,0.495829,0.319305,0.317123
3418,0.171217,0.302753,0.382833,0.410935,0.32563,0.338626,0.495842,0.319305,0.317123
3419,0.171218,0.302753,0.382833,0.410935,0.32563,0.338634,0.495884,0.319305,0.317222
3420,0.171218,0.302753,0.382833,0.41094,0.32563,0.338634,0.495949,0.319305,0.317222
3421,0.171218,0.302753,0.382833,0.41094,0.32563,0.33872,0.495949,0.319305,0.317222
3422,0.171218,0.302753,0.383579,0.41094,0.32563,0.33872,0.496265,0.319307,0.317556
3423,0.171218,0.302754,0.383611,0.41094,0.32563,0.338724,0.496266,0.319307,0.317556
3424,0.171218,0.302874,0.383611,0.410941,0.326867,0.338724,0.496277,0.319307,0.317556
3425,0.171218,0.302874,0.383611,0.411026,0.326867,0.338724,0.496279,0.319307,0.317556
3426,0.171231,0.302874,0.383611,0.411026,0.328038,0.338728,0.496282,0.319442,0.317556
3427,0.171232,0.302874,0.383611,0.41108,0.328403,0.338728,0.496282,0.319442,0.317556
3428,0.171618,0.302874,0.383611,0.41108,0.328403,0.338824,0.496282,0.319442,0.317557
3429,0.171618,0.302874,0.383611,0.41108,0.328403,0.338834,0.496343,0.319465,0.317557
3430,0.171618,0.302874,0.383611,0.41121,0.328403,0.338836,0.496373,0.319546,0.317621
3431,0.171618,0.302874,0.383611,0.411211,0.328404,0.338839,0.496406,0.31956,0.317622
3432,0.171618,0.302874,0.383611,0.411255,0.328404,0.339226,0.496436,0.31956,0.318118
3433,0.171618,0.302874,0.383612,0.411255,0.328404,0.339226,0.496437,0.31956,0.318118
3434,0.171618,0.302874,0.383612,0.411258,0.328404,0.339227,0.496578,0.31956,0.318128
3435,0.171618,0.302874,0.383613,0.411258,0.328404,0.339227,0.496578,0.31956,0.318128
3436,0.17162,0.302874,0.383613,0.41126,0.329058,0.339229,0.496578,0.31956,0.318128
3437,0.172098,0.302874,0.383613,0.41126,0.329058,0.339229,0.496604,0.319561,0.318128
3438,0.172098,0.302874,0.383613,0.411308,0.329058,0.339235,0.496604,0.319561,0.318128
3439,0.172098,0.302874,0.383613,0.411343,0.329058,0.339301,0.496638,0.319561,0.318128
3440,0.172098,0.302874,0.383613,0.411343,0.329058,0.339301,0.496638,0.319561,0.318128
3441,0.172098,0.302874,0.383613,0.411343,0.329058,0.339301,0.496639,0.319561,0.318128
3442,0.172338,0.303179,0.383613,0.411343,0.329058,0.339302,0.49664,0.319561,0.318143
3443,0.172338,0.303181,0.383613,0.411614,0.329058,0.339804,0.49664,0.319614,0.318143
3444,0.172338,0.303181,0.383613,0.411614,0.341743,0.339804,0.496647,0.319614,0.318464
3445,0.172338,0.303181,0.383613,0.411639,0.341743,0.339804,0.496647,0.320127,0.318558
3446,0.172378,0.30319,0.383613,0.411644,0.341743,0.339804,0.496647,0.320128,0.318558
3447,0.172378,0.30319,0.383646,0.411901,0.341743,0.339805,0.496781,0.320128,0.318558
3448,0.172378,0.30319,0.383646,0.412033,0.341743,0.339922,0.497032,0.320128,0.319109
3449,0.172378,0.30319,0.383646,0.412068,0.341743,0.340768,0.497043,0.320128,0.31912
3450,0.172378,0.30319,0.383646,0.412286,0.341743,0.340945,0.497312,0.320128,0.319189
3451,0.172378,0.30319,0.383646,0.412286,0.341743,0.340945,0.497365,0.320128,0.319189
3452,0.172378,0.30319,0.383646,0.412286,0.341743,0.340945,0.497365,0.320128,0.31922
3453,0.172378,0.30319,0.383646,0.412366,0.341743,0.340947,0.497368,0.32046,0.31922
3454,0.172378,0.30319,0.383646,0.412366,0.341743,0.340959,0.497368,0.32046,0.319571
3455,0.172433,0.30319,0.383646,0.415144,0.341743,0.340959,0.497368,0.32046,0.319571
3456,0.172433,0.303196,0.383646,0.415144,0.341743,0.34096,0.49737,0.32046,0.319571
3457,0.172433,0.303196,0.383646,0.415416,0.341743,0.340972,0.497373,0.32046,0.3201
3458,0.172433,0.303196,0.383646,0.415416,0.341743,0.340974,0.497401,0.32046,0.320154
3459,0.172433,0.303196,0.383646,0.415416,0.341743,0.340974,0.497408,0.32046,0.320154
3460,0.172433,0.30383,0.383646,0.415416,0.341743,0.340974,0.49741,0.320489,0.320154
3461,0.172434,0.30383,0.38366,0.415416,0.341743,0.340975,0.49756,0.320489,0.320179
3462,0.172434,0.30383,0.383673,0.415686,0.341743,0.340975,0.49756,0.320489,0.320179
3463,0.172434,0.30383,0.383673,0.415687,0.341743,0.340976,0.49756,0.320489,0.320227
3464,0.172435,0.30383,0.383695,0.415693,0.341743,0.340976,0.49756,0.320489,0.320227
3465,0.172435,0.30383,0.383747,0.415693,0.341743,0.340976,0.49756,0.320519,0.320227
3466,0.172439,0.30383,0.383747,0.415696,0.34177,0.340976,0.497565,0.320519,0.320227
3467,0.172439,0.30383,0.383747,0.415696,0.341771,0.340976,0.497583,0.320519,0.321908
3468,0.172439,0.30383,0.383747,0.415696,0.341771,0.340976,0.497589,0.320519,0.321908
3469,0.172439,0.30383,0.383747,0.415696,0.34187,0.341157,0.497589,0.320522,0.321908
3470,0.172439,0.30383,0.38377,0.415701,0.34187,0.341166,0.497592,0.320522,0.321908
3471,0.172439,0.30383,0.38377,0.415722,0.34187,0.341166,0.497592,0.320522,0.321909
3472,0.172439,0.30383,0.38377,0.415723,0.34187,0.341182,0.497592,0.320522,0.321909
3473,0.17244,0.30383,0.38377,0.415724,0.34187,0.34119,0.497593,0.320522,0.321909
3474,0.172441,0.30383,0.38377,0.415733,0.34187,0.341195,0.497593,0.320522,0.321997
3475,0.172476,0.30383,0.38377,0.415734,0.34187,0.341197,0.497593,0.320522,0.321997
3476,0.172476,0.30383,0.38377,0.41614,0.34187,0.341203,0.497594,0.320522,0.321997
3477,0.172476,0.30383,0.38377,0.41614,0.341881,0.341506,0.497603,0.320522,0.322117
3478,0.172476,0.30383,0.38377,0.416855,0.341881,0.341508,0.49765,0.320522,0.322537
3479,0.172476,0.30383,0.38377,0.416861,0.341881,0.341519,0.49765,0.320522,0.322537
3480,0.172476,0.30383,0.38377,0.416861,0.341881,0.341629,0.49765,0.320522,0.322537
3481,0.172476,0.30383,0.383932,0.416861,0.341881,0.341629,0.497672,0.320522,0.322537
3482,0.172476,0.30383,0.383932,0.416861,0.341881,0.341667,0.498703,0.330018,0.322542
3483,0.172476,0.30383,0.383932,0.416861,0.341881,0.341668,0.498704,0.330018,0.322542
3484,0.172476,0.30383,0.384027,0.416861,0.341881,0.341706,0.498705,0.330019,0.322542
3485,0.172476,0.30383,0.384027,0.416863,0.341881,0.342074,0.498705,0.330019,0.322542
3486,0.172476,0.30383,0.384027,0.41687,0.341881,0.342074,0.498821,0.330019,0.323018
3487,0.172476,0.30383,0.384027,0.416917,0.341881,0.342089,0.498827,0.330019,0.323107
3488,0.172476,0.30383,0.384027,0.416917,0.341881,0.342167,0.498839,0.330019,0.323108
3489,0.172476,0.30383,0.384027,0.416917,0.341881,0.342167,0.498839,0.33002,0.323111
3490,0.172477,0.30383,0.384027,0.416917,0.341881,0.342173,0.498885,0.33002,0.323112
3491,0.172477,0.30383,0.384027,0.416917,0.341881,0.34218,0.498886,0.330021,0.323234
3492,0.172477,0.30383,0.384027,0.416917,0.341881,0.34218,0.498886,0.330023,0.323234
3493,0.172477,0.30383,0.384027,0.416917,0.341881,0.342194,0.498886,0.330023,0.323234
3494,0.172477,0.30383,0.384032,0.416923,0.341881,0.342194,0.498886,0.330023,0.323234
3495,0.172477,0.303873,0.384037,0.416923,0.341881,0.342194,0.498886,0.330063,0.323234
3496,0.172477,0.303873,0.384037,0.416928,0.341881,0.342849,0.498898,0.330063,0.323236
3497,0.172477,0.303873,0.384037,0.416928,0.341881,0.342849,0.501325,0.330063,0.323236
3498,0.172477,0.303873,0.384037,0.417945,0.341881,0.342849,0.501325,0.330063,0.323236
3499,0.172478,0.303873,0.384044,0.417945,0.341881,0.342849,0.501342,0.330063,0.323236
3500,0.172478,0.303873,0.384044,0.417951,0.341881,0.342849,0.501342,0.330063,0.323238
3501,0.172478,0.303873,0.384044,0.418386,0.341881,0.342849,0.501374,0.330083,0.323238
3502,0.172478,0.303873,0.38407,0.418386,0.341881,0.342867,0.501392,0.330083,0.323238
3503,0.172478,0.303873,0.38407,0.418386,0.341881,0.342867,0.501394,0.330083,0.323246
3504,0.172478,0.303873,0.38407,0.418424,0.343029,0.34287,0.501394,0.330991,0.323252
3505,0.172478,0.303873,0.38407,0.418427,0.343029,0.34287,0.501403,0.332,0.323269
3506,0.172478,0.303873,0.38407,0.418429,0.343029,0.34288,0.501414,0.332,0.323478
3507,0.172478,0.303873,0.38407,0.41843,0.343029,0.34288,0.501417,0.33396,0.323498
3508,0.172478,0.303873,0.38407,0.420121,0.343029,0.34288,0.501417,0.333965,0.323505
3509,0.172504,0.303873,0.384073,0.420121,0.343029,0.34288,0.501669,0.333965,0.323505
3510,0.172504,0.303873,0.384073,0.420121,0.343204,0.34288,0.501669,0.333965,0.323505
3511,0.172504,0.303873,0.384073,0.420151,0.343204,0.34288,0.501698,0.333965,0.323505
3512,0.172504,0.303873,0.384073,0.420151,0.343204,0.34288,0.501698,0.333965,0.323505
3513,0.172504,0.303931,0.384073,0.420156,0.343204,0.342896,0.501698,0.333965,0.323505
3514,0.172504,0.303931,0.384073,0.420319,0.343204,0.342907,0.501698,0.333965,0.32351
3515,0.172504,0.303931,0.384073,0.420323,0.343204,0.342907,0.501698,0.333965,0.32351
3516,0.172504,0.303931,0.384315,0.420323,0.343204,0.342907,0.501699,0.333965,0.32351
3517,0.172504,0.303931,0.384319,0.420323,0.343204,0.342907,0.501773,0.333965,0.324305
3518,0.172504,0.303931,0.384577,0.420457,0.345897,0.342907,0.5018,0.333965,0.324663
3519,0.172504,0.303932,0.384577,0.420462,0.345897,0.342976,0.501814,0.333965,0.325684
3520,0.172504,0.303932,0.384577,0.420462,0.345897,0.34301,0.501815,0.333965,0.325704
3521,0.172505,0.303932,0.384577,0.420462,0.345897,0.343087,0.501815,0.333965,0.325704
3522,0.172505,0.304188,0.384601,0.420698,0.345897,0.343088,0.501815,0.333965,0.325704
3523,0.172505,0.304188,0.384601,0.420806,0.345897,0.343134,0.501838,0.333965,0.325704
3524,0.172505,0.30419,0.384601,0.42095,0.345897,0.34323,0.501839,0.335612,0.325704
3525,0.172505,0.30419,0.384601,0.420997,0.345897,0.343264,0.501839,0.335612,0.325713
3526,0.172505,0.30419,0.384604,0.422899,0.345897,0.343269,0.501913,0.335612,0.325716
3527,0.172505,0.30419,0.384604,0.422899,0.34854,0.343269,0.501915,0.335612,0.325716
3528,0.172505,0.30419,0.384662,0.422899,0.34854,0.343269,0.501933,0.335612,0.325716
3529,0.172505,0.30419,0.384662,0.4229,0.34854,0.343269,0.501933,0.335612,0.325792
3530,0.172505,0.30419,0.385012,0.4229,0.34854,0.34327,0.502383,0.335634,0.325792
3531,0.172505,0.30419,0.385012,0.4229,0.34854,0.34327,0.502383,0.335634,0.325792
3532,0.172505,0.30419,0.385012,0.4229,0.34854,0.34327,0.502384,0.335634,0.325792
3533,0.172505,0.30419,0.385012,0.4229,0.34854,0.34327,0.502386,0.335634,0.325792
3534,0.172505,0.304213,0.385012,0.4229,0.34854,0.34327,0.502386,0.335634,0.325792
3535,0.172505,0.304213,0.385012,0.422922,0.34854,0.343286,0.502386,0.335634,0.325833
3536,0.172505,0.304213,0.385012,0.422922,0.34854,0.343542,0.502507,0.335864,0.325835
3537,0.172505,0.304464,0.385012,0.422922,0.34854,0.343552,0.502516,0.335864,0.325835
3538,0.172505,0.304464,0.385012,0.422923,0.34854,0.343552,0.502516,0.335864,0.325835
3539,0.172505,0.304464,0.385012,0.424335,0.34854,0.343559,0.502516,0.3364,0.325835
3540,0.172505,0.304464,0.386355,0.424335,0.348992,0.343714,0.502516,0.3364,0.325835
3541,0.172505,0.304464,0.386355,0.424335,0.349174,0.343714,0.502519,0.336411,0.325835
3542,0.172505,0.304464,0.386355,0.424428,0.349174,0.343714,0.502617,0.336411,0.325965
3543,0.172505,0.304672,0.386356,0.424504,0.350246,0.343753,0.502617,0.336411,0.325965
3544,0.172505,0.304672,0.386371,0.424504,0.350246,0.343756,0.50263,0.337211,0.325965
3545,0.172505,0.304672,0.386371,0.424504,0.350246,0.343756,0.502642,0.337229,0.325966
3546,0.172505,0.304672,0.3864,0.424566,0.350263,0.343756,0.502642,0.337305,0.325966
3547,0.172505,0.304672,0.386401,0.424566,0.350263,0.343769,0.502653,0.337305,0.326
3548,0.172505,0.304672,0.386493,0.424567,0.350263,0.343769,0.502653,0.337305,0.326
3549,0.172505,0.304672,0.386493,0.424568,0.350263,0.343769,0.502672,0.337305,0.326003
3550,0.172505,0.304672,0.386493,0.424586,0.350263,0.343769,0.502672,0.337351,0.326003
3551,0.172505,0.304672,0.386536,0.424594,0.350263,0.343769,0.502672,0.337351,0.326034
3552,0.172505,0.304672,0.386536,0.4246,0.350263,0.344095,0.502672,0.337379,0.326034
3553,0.172505,0.304672,0.386536,0.424691,0.350263,0.344127,0.502672,0.337379,0.326034
3554,0.172505,0.304672,0.386539,0.424803,0.350263,0.344613,0.505138,0.337379,0.326034
3555,0.172505,0.304672,0.386539,0.424804,0.350263,0.344613,0.505139,0.337466,0.326037
3556,0.172872,0.304672,0.386539,0.424804,0.350263,0.344613,0.505139,0.33748,0.326037
3557,0.172872,0.304672,0.386643,0.424929,0.350263,0.344613,0.505139,0.337788,0.326037
3558,0.172872,0.304672,0.386872,0.42493,0.350263,0.344613,0.505139,0.337788,0.326037
3559,0.172872,0.304672,0.386885,0.424954,0.350263,0.344633,0.50514,0.338532,0.326037
3560,0.172872,0.304672,0.386885,0.424959,0.350263,0.344636,0.50514,0.338532,0.326037
3561,0.172872,0.304672,0.386885,0.424959,0.350263,0.344777,0.505145,0.338532,0.326052
3562,0.172876,0.304844,0.386885,0.424959,0.350263,0.344777,0.505145,0.338532,0.326052
3563,0.172876,0.304844,0.386885,0.424959,0.350263,0.344801,0.505145,0.338532,0.326052
3564,0.172876,0.304844,0.38691,0.424959,0.350263,0.344896,0.505446,0.338532,0.326208
3565,0.172876,0.304844,0.38691,0.424959,0.350263,0.344896,0.505448,0.338532,0.326208
3566,0.172876,0.304844,0.38691,0.424959,0.350268,0.344896,0.50545,0.338532,0.326208
3567,0.172876,0.304844,0.38691,0.424959,0.350268,0.344896,0.50545,0.338532,0.326208
3568,0.172876,0.304847,0.38691,0.424984,0.350268,0.344896,0.505451,0.338533,0.326409
3569,0.172876,0.304858,0.38691,0.424984,0.350268,0.344896,0.505451,0.338533,0.326409
3570,0.172876,0.304858,0.38691,0.425124,0.350268,0.344897,0.505452,0.338588,0.326409
3571,0.172876,0.304858,0.38693,0.425131,0.350268,0.344899,0.505452,0.338926,0.326409
3572,0.172877,0.304911,0.386974,0.425131,0.350268,0.3449,0.505452,0.339114,0.326409
3573,0.172877,0.304911,0.386974,0.425132,0.350268,0.344902,0.505506,0.339114,0.326409
3574,0.17379,0.304912,0.386974,0.425132,0.350268,0.344902,0.505534,0.339114,0.326422
3575,0.173801,0.304912,0.386974,0.425132,0.350268,0.344902,0.505574,0.339114,0.326422
3576,0.173801,0.304912,0.386977,0.425252,0.350276,0.344902,0.505574,0.339114,0.326422
3577,0.173801,0.304912,0.386977,0.425252,0.350276,0.344917,0.505576,0.339114,0.326432
3578,0.173801,0.304923,0.386995,0.425252,0.350276,0.344917,0.50558,0.339114,0.328659
3579,0.173801,0.304923,0.386995,0.425255,0.350276,0.344917,0.505581,0.339115,0.328665
3580,0.173801,0.304924,0.386995,0.425255,0.350276,0.345518,0.505697,0.340589,0.328665
3581,0.173802,0.304924,0.386995,0.426444,0.350276,0.345518,0.505698,0.340778,0.329888
3582,0.173802,0.304924,0.386995,0.426444,0.350276,0.345518,0.505698,0.340778,0.329888
3583,0.173802,0.304929,0.386995,0.426458,0.350276,0.345519,0.505699,0.340778,0.330117
3584,0.174001,0.305515,0.386995,0.426458,0.350276,0.345543,0.505699,0.340778,0.330117
3585,0.17401,0.305516,0.386995,0.426464,0.350276,0.345543,0.505707,0.34082,0.330117
3586,0.174011,0.305516,0.386995,0.426467,0.350276,0.345543,0.505707,0.34082,0.330117
3587,0.175528,0.305516,0.38702,0.426467,0.350276,0.345543,0.505713,0.340923,0.330117
3588,0.175528,0.305516,0.38702,0.426474,0.350276,0.345543,0.505716,0.340933,0.330117
3589,0.175528,0.305516,0.38702,0.426479,0.350276,0.345909,0.505716,0.340933,0.330117
3590,0.175529,0.305516,0.38702,0.426493,0.350276,0.345909,0.505719,0.340933,0.330496
3591,0.175533,0.305516,0.38702,0.426595,0.35034,0.345909,0.505719,0.340933,0.330496
3592,0.175535,0.305516,0.38702,0.426595,0.35034,0.34597,0.505719,0.340933,0.330512
3593,0.175598,0.305516,0.38702,0.426633,0.35034,0.34597,0.505719,0.340933,0.330512
3594,0.175609,0.305516,0.387788,0.426634,0.350347,0.34597,0.505719,0.340933,0.330546
3595,0.175613,0.305516,0.387788,0.426635,0.350347,0.35207,0.505722,0.341004,0.330546
3596,0.175613,0.305516,0.387788,0.426662,0.350347,0.35207,0.505735,0.341004,0.330546
3597,0.175636,0.305516,0.387788,0.426817,0.350347,0.35207,0.505736,0.341004,0.330559
3598,0.175636,0.305516,0.387788,0.426817,0.350347,0.352071,0.505765,0.341147,0.330559
3599,0.175637,0.305554,0.387789,0.427022,0.350347,0.352073,0.505786,0.341212,0.330559
3600,0.175795,0.305554,0.38785,0.427022,0.350347,0.352076,0.505848,0.341461,0.330561
3601,0.175795,0.305554,0.38785,0.427031,0.350347,0.352078,0.505878,0.342831,0.330561
3602,0.17631,0.305555,0.38785,0.427046,0.350347,0.35208,0.505878,0.342831,0.330566
3603,0.17631,0.305555,0.38785,0.427046,0.350347,0.35208,0.505878,0.342831,0.330566
3604,0.17631,0.305555,0.38785,0.427046,0.354553,0.352159,0.505878,0.342831,0.330566
3605,0.176314,0.305555,0.38785,0.427055,0.354553,0.352695,0.505878,0.342831,0.330566
3606,0.176315,0.305555,0.389899,0.427103,0.354553,0.352695,0.505878,0.342831,0.330566
3607,0.176315,0.305555,0.389899,0.427103,0.354553,0.352695,0.505878,0.342831,0.330566
3608,0.176391,0.305555,0.389899,0.427103,0.354679,0.352695,0.505878,0.342831,0.330566
3609,0.176391,0.305555,0.3899,0.427151,0.354679,0.352713,0.505878,0.342862,0.330566
3610,0.176408,0.305555,0.3899,0.427191,0.355758,0.352713,0.505892,0.342862,0.330652
3611,0.176408,0.305555,0.3899,0.427192,0.355758,0.352713,0.505893,0.342869,0.330861
3612,0.176408,0.305555,0.389901,0.427207,0.358177,0.352713,0.505895,0.34287,0.330884
3613,0.176408,0.305556,0.389901,0.427209,0.358177,0.352714,0.505895,0.342933,0.330884
3614,0.17643,0.305556,0.389901,0.427209,0.358177,0.352836,0.505898,0.343531,0.330884
3615,0.17643,0.305601,0.389901,0.42721,0.358177,0.357231,0.505899,0.343537,0.330965
3616,0.17643,0.305677,0.389901,0.427254,0.358177,0.35766,0.505899,0.343537,0.330965
3617,0.17643,0.305678,0.389901,0.427254,0.358177,0.35766,0.505929,0.343892,0.331065
3618,0.176623,0.305678,0.389901,0.427288,0.358177,0.358255,0.505929,0.343892,0.331065
3619,0.176623,0.305678,0.389901,0.42731,0.358177,0.358329,0.505931,0.343948,0.331127
3620,0.176623,0.306096,0.389901,0.42731,0.358177,0.35833,0.505931,0.343948,0.331128
3621,0.176623,0.306096,0.389901,0.42731,0.358177,0.35833,0.505932,0.343948,0.331128
3622,0.176923,0.306096,0.389901,0.42732,0.358177,0.35833,0.505932,0.343948,0.331218
3623,0.176923,0.306096,0.389902,0.427951,0.358177,0.358331,0.505956,0.343948,0.331218
3624,0.176923,0.306096,0.389902,0.427954,0.358177,0.358421,0.50596,0.34396,0.331218
3625,0.176923,0.306096,0.389902,0.428052,0.358177,0.358493,0.505963,0.344037,0.331237
3626,0.176924,0.306096,0.389902,0.42814,0.358177,0.358493,0.505965,0.344037,0.33124
3627,0.181079,0.306096,0.389902,0.42814,0.358177,0.358493,0.505965,0.344037,0.331249
3628,0.181079,0.306096,0.389902,0.428365,0.358447,0.358687,0.505965,0.344037,0.331249
3629,0.181079,0.306096,0.389902,0.428429,0.358447,0.358984,0.505966,0.344037,0.331249
3630,0.181079,0.306109,0.389902,0.42843,0.358447,0.359009,0.505973,0.344037,0.331249
3631,0.181079,0.306111,0.389908,0.42843,0.358447,0.359009,0.506021,0.345173,0.331249
3632,0.181079,0.306111,0.389956,0.428448,0.358447,0.359009,0.506022,0.345173,0.33125
3633,0.181079,0.306111,0.3901,0.42845,0.358447,0.360035,0.506022,0.345173,0.33125
3634,0.181084,0.306111,0.3901,0.428451,0.358447,0.360042,0.506022,0.346625,0.33125
