FE,CMOEAD,CMOMBI2,HypE,NSGAII,NSGAIII,SPEA2,SPEA2SDE,ThetaDEA,CHHCO
3511,0.44341,0.523097,0.433031,0.427048,0.42324,0.474912,0.551354,0.453873,0.335819
3512,0.44341,0.523097,0.433031,0.427048,0.423263,0.474912,0.551354,0.453873,0.336147
3513,0.44341,0.523097,0.433031,0.427048,0.423263,0.474912,0.551354,0.453894,0.336147
3514,0.44341,0.523102,0.433031,0.427048,0.423263,0.474912,0.551357,0.453993,0.336147
3515,0.44341,0.523102,0.433031,0.427048,0.423263,0.474916,0.551357,0.453996,0.336147
3516,0.44341,0.523102,0.433031,0.427052,0.426436,0.475506,0.55136,0.453996,0.336147
3517,0.443448,0.523102,0.433035,0.427052,0.426436,0.475506,0.55136,0.454005,0.336147
3518,0.443448,0.523102,0.433035,0.427052,0.426623,0.475506,0.551361,0.454005,0.336147
3519,0.443448,0.52341,0.433037,0.427052,0.426623,0.475506,0.551396,0.454062,0.336147
3520,0.443448,0.523412,0.433037,0.427052,0.426662,0.475506,0.551398,0.454093,0.336147
3521,0.443529,0.523412,0.433044,0.427052,0.426662,0.475506,0.551443,0.454093,0.336147
3522,0.443542,0.523412,0.433046,0.427052,0.426669,0.475506,0.55145,0.454093,0.336157
3523,0.443544,0.523412,0.433102,0.427052,0.426669,0.475506,0.55145,0.454096,0.336157
3524,0.444071,0.523412,0.433102,0.427052,0.426683,0.475506,0.55145,0.454096,0.336157
3525,0.444071,0.523412,0.433102,0.427052,0.426683,0.476485,0.551452,0.454096,0.339159
3526,0.444071,0.523553,0.433102,0.427052,0.426683,0.476485,0.551559,0.454096,0.339159
3527,0.444071,0.523553,0.433102,0.427052,0.428359,0.476485,0.551559,0.454096,0.339159
3528,0.444071,0.523553,0.433102,0.427052,0.428362,0.477179,0.551559,0.454096,0.339159
3529,0.444071,0.523553,0.433103,0.427052,0.428824,0.477824,0.551559,0.454096,0.339159
3530,0.444071,0.523554,0.433103,0.427052,0.428824,0.477824,0.551581,0.454096,0.339159
3531,0.444071,0.523566,0.433103,0.427052,0.42885,0.477824,0.551582,0.454096,0.339159
3532,0.444071,0.523566,0.433103,0.427052,0.429676,0.477824,0.551582,0.45412,0.339159
3533,0.444071,0.523573,0.435577,0.427052,0.429676,0.477927,0.551582,0.45412,0.339159
3534,0.444071,0.523573,0.435579,0.427052,0.430293,0.477927,0.551582,0.45412,0.340038
3535,0.444071,0.523573,0.435579,0.427052,0.430293,0.477927,0.551582,0.45412,0.353494
3536,0.444071,0.523633,0.43592,0.427052,0.430293,0.477927,0.551593,0.454137,0.353521
3537,0.444071,0.523685,0.435959,0.427052,0.430306,0.477927,0.551593,0.454218,0.353521
3538,0.444071,0.523686,0.435959,0.427052,0.430306,0.478879,0.551593,0.454243,0.353521
3539,0.444071,0.523686,0.435959,0.427052,0.430985,0.478879,0.551596,0.45428,0.353558
3540,0.444071,0.523686,0.436022,0.427052,0.430985,0.478879,0.551596,0.45428,0.353558
3541,0.444071,0.523696,0.436024,0.427052,0.430985,0.478879,0.551721,0.454603,0.353558
3542,0.444077,0.523743,0.436024,0.427052,0.43099,0.478879,0.551863,0.454603,0.353558
3543,0.444077,0.524846,0.436024,0.427052,0.431113,0.478879,0.553529,0.454603,0.353558
3544,0.444077,0.524846,0.436024,0.427052,0.431113,0.478879,0.553529,0.454603,0.353558
3545,0.444116,0.524851,0.436024,0.427052,0.43114,0.478879,0.553529,0.454603,0.353558
3546,0.444116,0.524851,0.436024,0.427052,0.43114,0.478879,0.553529,0.45469,0.353558
3547,0.444116,0.524851,0.436025,0.427052,0.431173,0.478879,0.553529,0.45469,0.353558
3548,0.444127,0.524851,0.436026,0.427052,0.431173,0.478879,0.553529,0.45469,0.353558
3549,0.444127,0.524851,0.436026,0.427052,0.431173,0.478879,0.553529,0.45469,0.353558
3550,0.444127,0.525294,0.436026,0.427052,0.431202,0.478879,0.553537,0.45469,0.353664
3551,0.444127,0.525294,0.436029,0.427054,0.431353,0.478879,0.55357,0.45469,0.353664
3552,0.444141,0.525294,0.436029,0.427054,0.431353,0.478879,0.553575,0.455603,0.353664
3553,0.444305,0.525294,0.43603,0.427054,0.431353,0.479015,0.553575,0.455687,0.353664
3554,0.444305,0.525294,0.43603,0.427054,0.431358,0.479028,0.553575,0.455695,0.353664
3555,0.444307,0.525294,0.436052,0.427054,0.431358,0.479028,0.553588,0.455695,0.353664
3556,0.444307,0.525294,0.436052,0.427409,0.431358,0.479028,0.553588,0.455701,0.353679
3557,0.444307,0.525392,0.436052,0.427409,0.431359,0.480673,0.553684,0.455701,0.353679
3558,0.444356,0.525392,0.436052,0.42756,0.431398,0.480673,0.553684,0.455701,0.353691
3559,0.444356,0.525392,0.436052,0.42756,0.431404,0.480673,0.553787,0.455701,0.354454
3560,0.444356,0.525392,0.436524,0.42756,0.431719,0.480673,0.553788,0.455746,0.354454
3561,0.444356,0.525392,0.436524,0.42756,0.43172,0.480673,0.553791,0.455746,0.354454
3562,0.444492,0.525479,0.436524,0.427636,0.431734,0.480673,0.554558,0.455746,0.354454
3563,0.444492,0.525479,0.436525,0.427636,0.431734,0.480673,0.554558,0.455746,0.357785
3564,0.444492,0.525479,0.436525,0.427636,0.431734,0.480673,0.554558,0.455747,0.357785
3565,0.444492,0.525532,0.436526,0.427636,0.431742,0.480819,0.554558,0.455747,0.357785
3566,0.444492,0.525552,0.436526,0.427676,0.431766,0.480819,0.554769,0.455748,0.357785
3567,0.444492,0.525552,0.436526,0.427676,0.431766,0.480819,0.554819,0.455749,0.357785
3568,0.444499,0.525552,0.436527,0.427676,0.431771,0.480819,0.554819,0.455749,0.357785
3569,0.444499,0.525552,0.436527,0.427676,0.431783,0.480819,0.55482,0.455749,0.357785
3570,0.444499,0.525552,0.436527,0.427676,0.431783,0.480819,0.555017,0.455752,0.357785
3571,0.444499,0.525552,0.436717,0.427676,0.431783,0.480819,0.55515,0.459264,0.357785
3572,0.444883,0.525594,0.436717,0.427676,0.431783,0.480846,0.55515,0.459264,0.357951
3573,0.444884,0.525599,0.436717,0.427678,0.43206,0.480846,0.55517,0.459421,0.357951
3574,0.444884,0.525599,0.436721,0.427678,0.43206,0.480846,0.55517,0.459427,0.357951
3575,0.444884,0.525599,0.436721,0.427678,0.43206,0.481552,0.55517,0.460004,0.357951
3576,0.444884,0.525599,0.436747,0.427678,0.432068,0.481552,0.55517,0.460004,0.358906
3577,0.444884,0.525653,0.436748,0.427678,0.432068,0.481552,0.555214,0.460004,0.358906
3578,0.445115,0.525654,0.436748,0.427678,0.43221,0.482495,0.55523,0.460004,0.361772
3579,0.445115,0.525654,0.436832,0.427678,0.432293,0.482495,0.555245,0.460004,0.3622
3580,0.445115,0.525656,0.43684,0.427678,0.432293,0.482497,0.555245,0.460004,0.3622
3581,0.445115,0.525836,0.43684,0.427679,0.432304,0.482606,0.555258,0.460018,0.3622
3582,0.445115,0.525836,0.436859,0.427679,0.432304,0.482606,0.555329,0.460018,0.3622
3583,0.445115,0.525836,0.436859,0.427683,0.432415,0.482606,0.555557,0.460018,0.3622
3584,0.445115,0.525884,0.436869,0.427685,0.432415,0.482649,0.555575,0.460065,0.3622
3585,0.445115,0.525892,0.436869,0.428412,0.432415,0.482649,0.555575,0.460151,0.3622
3586,0.445659,0.526005,0.436883,0.428412,0.432462,0.482649,0.555575,0.460151,0.362639
3587,0.445659,0.526005,0.436883,0.428643,0.432462,0.483882,0.555581,0.460151,0.362669
3588,0.445659,0.526005,0.436883,0.428643,0.432462,0.483882,0.55581,0.460151,0.362669
3589,0.445659,0.526005,0.436884,0.428643,0.432466,0.484053,0.555811,0.460151,0.362726
3590,0.445674,0.526005,0.436924,0.428684,0.432508,0.484053,0.555822,0.460151,0.362801
3591,0.445795,0.526111,0.436924,0.428684,0.432513,0.484053,0.555822,0.460154,0.362801
3592,0.445795,0.526111,0.436924,0.429118,0.432513,0.484053,0.555822,0.460154,0.362955
3593,0.445807,0.526111,0.436924,0.429128,0.432513,0.484053,0.555834,0.460154,0.362955
3594,0.445807,0.526111,0.436939,0.429141,0.432563,0.484053,0.555834,0.460154,0.362955
3595,0.445807,0.526111,0.436939,0.429141,0.432975,0.484053,0.555836,0.460158,0.362955
3596,0.445807,0.526111,0.436939,0.429185,0.433883,0.484053,0.555836,0.460158,0.362982
3597,0.445807,0.526505,0.436939,0.429185,0.433883,0.484053,0.555836,0.460176,0.362982
3598,0.445807,0.526505,0.436939,0.429193,0.433888,0.484102,0.555836,0.460216,0.362982
3599,0.445845,0.526505,0.436942,0.429193,0.433888,0.484102,0.555844,0.460216,0.362988
3600,0.445861,0.527465,0.436942,0.430232,0.433888,0.484102,0.556061,0.460216,0.362988
3601,0.445926,0.527466,0.436942,0.432683,0.434847,0.484102,0.55607,0.460216,0.362988
3602,0.445926,0.527466,0.436943,0.432684,0.434847,0.484102,0.556077,0.460216,0.362988
3603,0.445926,0.527466,0.437313,0.432684,0.434877,0.484102,0.556077,0.460234,0.362988
3604,0.445926,0.527467,0.437319,0.432724,0.435534,0.484331,0.556103,0.460234,0.36299
3605,0.445958,0.527467,0.437319,0.433094,0.435534,0.484651,0.556115,0.460234,0.36299
3606,0.445961,0.52748,0.437328,0.433097,0.435932,0.4847,0.556115,0.460234,0.362991
3607,0.445992,0.52748,0.437328,0.433099,0.435933,0.4847,0.556115,0.460234,0.362991
3608,0.445992,0.52748,0.437328,0.434127,0.435933,0.4847,0.556122,0.460238,0.362991
3609,0.446014,0.52748,0.437328,0.434128,0.435952,0.4847,0.556122,0.46024,0.362991
3610,0.446015,0.527493,0.437328,0.434128,0.435952,0.4847,0.556269,0.46024,0.362991
3611,0.446015,0.527493,0.437329,0.434128,0.436143,0.4847,0.556269,0.46024,0.362991
3612,0.446015,0.527493,0.437331,0.434145,0.436143,0.4847,0.556269,0.460251,0.362991
3613,0.446015,0.527494,0.437331,0.434145,0.436172,0.4847,0.556269,0.460251,0.362991
3614,0.446035,0.527494,0.437331,0.434145,0.437832,0.4847,0.556288,0.460251,0.362991
3615,0.446221,0.527494,0.437464,0.434206,0.437832,0.484771,0.556385,0.46026,0.367513
3616,0.446221,0.527494,0.437464,0.434206,0.437832,0.484771,0.556468,0.46026,0.367513
3617,0.446221,0.527607,0.437464,0.434221,0.437832,0.484771,0.556468,0.46026,0.367513
3618,0.446221,0.527607,0.437464,0.434221,0.439144,0.484771,0.556468,0.46026,0.367513
3619,0.446221,0.527632,0.437464,0.434259,0.439144,0.484781,0.556468,0.46026,0.367513
3620,0.446224,0.52764,0.437479,0.434259,0.439181,0.484781,0.556475,0.46026,0.367513
3621,0.446224,0.527641,0.437479,0.434259,0.440401,0.485098,0.556475,0.460427,0.367513
3622,0.446224,0.527641,0.437479,0.434618,0.440401,0.485098,0.556493,0.460427,0.367513
3623,0.446224,0.527764,0.437479,0.434618,0.440401,0.485179,0.556493,0.460441,0.367524
3624,0.446224,0.527764,0.437479,0.436835,0.440401,0.485179,0.556494,0.460444,0.367524
3625,0.446224,0.527766,0.437479,0.436835,0.440401,0.485179,0.556504,0.460444,0.367524
3626,0.446224,0.527766,0.437614,0.436835,0.440419,0.485179,0.556504,0.460486,0.367524
3627,0.446224,0.527766,0.437614,0.436894,0.440601,0.485206,0.556504,0.460486,0.367524
3628,0.446224,0.527766,0.43762,0.436894,0.440601,0.485206,0.556511,0.460673,0.367524
3629,0.446224,0.527766,0.43762,0.437026,0.440616,0.485206,0.556511,0.460673,0.367524
3630,0.446225,0.527766,0.43762,0.438701,0.440616,0.485434,0.556511,0.460673,0.367524
3631,0.446225,0.527838,0.43762,0.439105,0.440734,0.485434,0.556511,0.46069,0.367524
3632,0.446225,0.527838,0.43762,0.439106,0.440734,0.486813,0.556511,0.460765,0.367524
3633,0.446225,0.527931,0.437624,0.439152,0.440736,0.486813,0.556511,0.460765,0.367524
3634,0.446225,0.527931,0.437624,0.439153,0.440737,0.486925,0.556511,0.460765,0.367524
3635,0.446225,0.527931,0.438001,0.439153,0.44101,0.486925,0.556511,0.460765,0.367524
3636,0.446225,0.527931,0.438001,0.439154,0.44101,0.486925,0.556511,0.460779,0.367524
3637,0.446225,0.527931,0.438003,0.439154,0.441027,0.486925,0.556511,0.4608,0.367623
3638,0.446225,0.527963,0.438003,0.439154,0.441342,0.486925,0.556511,0.4608,0.367623
3639,0.446225,0.527968,0.438005,0.439162,0.441575,0.487527,0.556616,0.4608,0.368039
3640,0.446225,0.527968,0.438005,0.439162,0.441575,0.48819,0.556617,0.460832,0.368039
3641,0.446225,0.528203,0.438005,0.439162,0.441752,0.488199,0.556617,0.460832,0.368188
3642,0.446225,0.528306,0.438005,0.439162,0.441816,0.488204,0.556644,0.460832,0.368247
3643,0.446225,0.528306,0.438005,0.439162,0.441816,0.488204,0.556654,0.461533,0.368263
3644,0.446358,0.52831,0.438005,0.439163,0.441816,0.489082,0.556654,0.461564,0.368263
3645,0.446358,0.528471,0.438005,0.439206,0.441821,0.489082,0.556654,0.46179,0.368263
3646,0.446358,0.528471,0.438015,0.439265,0.441821,0.489226,0.556655,0.46179,0.368264
3647,0.446358,0.538035,0.438015,0.439265,0.441824,0.489226,0.556656,0.46179,0.368264
3648,0.446358,0.538101,0.438171,0.440904,0.445456,0.489226,0.556656,0.46179,0.369311
3649,0.446358,0.538101,0.438171,0.440904,0.445457,0.489226,0.556669,0.46179,0.369311
3650,0.446362,0.538101,0.438172,0.44094,0.445457,0.489226,0.556669,0.46179,0.369311
3651,0.446362,0.538101,0.438173,0.44094,0.445463,0.489226,0.556669,0.468663,0.369311
3652,0.446362,0.538101,0.438224,0.441323,0.445463,0.489226,0.556669,0.468663,0.370459
3653,0.446362,0.538101,0.438224,0.441323,0.445463,0.489226,0.55667,0.468663,0.370459
3654,0.446379,0.538101,0.438229,0.442433,0.445466,0.489579,0.556674,0.468663,0.370459
3655,0.446379,0.538105,0.438229,0.442435,0.445466,0.489607,0.556727,0.468663,0.370547
3656,0.446379,0.538105,0.43823,0.442435,0.446101,0.489607,0.556806,0.468663,0.370547
3657,0.446379,0.538105,0.43823,0.442436,0.446101,0.489607,0.556806,0.468663,0.370547
3658,0.446379,0.538105,0.438232,0.442436,0.446101,0.489607,0.55681,0.468663,0.371066
3659,0.446379,0.538106,0.438232,0.442436,0.446101,0.489607,0.55681,0.468663,0.371066
3660,0.446379,0.538106,0.438232,0.442676,0.446105,0.489607,0.55681,0.473183,0.371066
3661,0.446379,0.538106,0.438232,0.442689,0.446685,0.489607,0.55681,0.473183,0.371066
3662,0.446381,0.538116,0.438232,0.442689,0.446685,0.489635,0.556811,0.473183,0.371066
3663,0.446406,0.538116,0.438232,0.442689,0.446708,0.490361,0.556811,0.473183,0.371066
3664,0.446406,0.538116,0.438232,0.442945,0.446708,0.490361,0.556811,0.474118,0.371066
3665,0.446406,0.538116,0.438232,0.442955,0.446744,0.490361,0.556913,0.474129,0.371066
3666,0.446406,0.538117,0.438234,0.443043,0.446744,0.490361,0.556988,0.474146,0.371124
3667,0.446406,0.538117,0.438234,0.443136,0.44689,0.490361,0.556988,0.474146,0.371124
3668,0.446406,0.538117,0.438234,0.443274,0.44689,0.490361,0.556988,0.474146,0.371124
3669,0.446406,0.538117,0.438264,0.443311,0.44689,0.490361,0.556988,0.474146,0.371124
3670,0.446406,0.538117,0.438264,0.443311,0.44689,0.490362,0.55699,0.474146,0.37114
3671,0.446406,0.538144,0.438269,0.445096,0.44689,0.490362,0.556992,0.474151,0.371141
3672,0.446406,0.538146,0.438269,0.445096,0.44689,0.490362,0.557014,0.474315,0.371141
3673,0.44643,0.538146,0.438326,0.445109,0.44689,0.490362,0.557036,0.474315,0.371141
3674,0.446442,0.538146,0.438326,0.445109,0.446944,0.491504,0.557061,0.474352,0.371159
3675,0.446442,0.538146,0.438326,0.445121,0.447008,0.49154,0.557117,0.474352,0.37124
3676,0.446442,0.538164,0.438391,0.445121,0.447092,0.493952,0.557117,0.474353,0.371293
3677,0.446442,0.53867,0.438391,0.445121,0.447092,0.493952,0.557154,0.474358,0.371293
3678,0.446442,0.538748,0.438397,0.445193,0.447093,0.493952,0.557154,0.477406,0.371293
3679,0.446442,0.538748,0.438397,0.445195,0.447292,0.493952,0.557154,0.477406,0.372005
3680,0.446442,0.538748,0.438397,0.4452,0.447292,0.494915,0.557154,0.477408,0.372143
3681,0.446442,0.538952,0.438397,0.445248,0.447315,0.494915,0.55719,0.477408,0.372773
3682,0.446442,0.538964,0.438397,0.445248,0.447315,0.494915,0.55719,0.477409,0.372773
3683,0.446442,0.539032,0.438399,0.449718,0.447315,0.494915,0.557198,0.477409,0.372773
3684,0.446442,0.539032,0.438399,0.449718,0.447316,0.494915,0.557198,0.477409,0.372773
3685,0.446442,0.539032,0.438399,0.449718,0.447316,0.494915,0.557198,0.477418,0.372773
3686,0.446442,0.539044,0.438402,0.449865,0.447398,0.494915,0.557198,0.477449,0.372773
3687,0.446442,0.53921,0.438402,0.449865,0.447399,0.494915,0.557366,0.477453,0.37302
3688,0.446442,0.53921,0.438414,0.450971,0.447494,0.494929,0.557376,0.477537,0.37302
3689,0.446442,0.53921,0.438414,0.450971,0.447502,0.494929,0.557405,0.477537,0.373174
3690,0.446523,0.539956,0.438414,0.450971,0.450674,0.494929,0.557407,0.477537,0.373174
3691,0.446523,0.539956,0.438414,0.451211,0.45069,0.494968,0.557407,0.477539,0.373174
3692,0.446523,0.539956,0.438418,0.451211,0.45069,0.496187,0.557409,0.477539,0.373174
3693,0.446523,0.539971,0.438418,0.451211,0.45069,0.496187,0.557412,0.47757,0.373174
3694,0.446523,0.539971,0.438423,0.451402,0.450693,0.496187,0.557412,0.477759,0.373174
3695,0.446523,0.539971,0.438423,0.451513,0.450693,0.496187,0.557427,0.477759,0.373205
3696,0.446523,0.540248,0.438424,0.451513,0.450882,0.49625,0.557436,0.478576,0.373205
3697,0.446523,0.540248,0.438424,0.458185,0.450884,0.49625,0.557442,0.478601,0.373205
3698,0.446523,0.540273,0.438424,0.458185,0.450884,0.49625,0.557442,0.478601,0.373205
3699,0.446523,0.540273,0.438517,0.458243,0.450959,0.49625,0.557499,0.478601,0.373224
3700,0.446523,0.540273,0.438517,0.458244,0.450959,0.49625,0.557499,0.478655,0.373224
3701,0.446523,0.540273,0.438517,0.458254,0.450959,0.49625,0.557503,0.478655,0.373304
3702,0.446537,0.540274,0.438521,0.458254,0.450967,0.49625,0.557507,0.478655,0.375812
3703,0.446537,0.540274,0.438525,0.458254,0.450967,0.49625,0.557508,0.478655,0.375812
3704,0.446537,0.540324,0.438525,0.458254,0.450967,0.49625,0.557508,0.478656,0.375812
3705,0.446537,0.540333,0.438526,0.458254,0.450967,0.49625,0.557508,0.478656,0.375812
3706,0.446537,0.540333,0.438605,0.458254,0.450967,0.496456,0.557542,0.478656,0.375812
3707,0.446537,0.540407,0.438605,0.458254,0.450968,0.496456,0.557542,0.478663,0.375812
3708,0.446587,0.540407,0.438618,0.458254,0.450968,0.496456,0.557542,0.478692,0.375812
3709,0.446587,0.540407,0.438618,0.458854,0.450968,0.496456,0.557546,0.478771,0.375812
3710,0.446587,0.540556,0.438618,0.458854,0.450968,0.496456,0.557552,0.478771,0.375812
3711,0.446587,0.540678,0.438618,0.458854,0.450968,0.496462,0.557553,0.478781,0.375812
3712,0.446587,0.540678,0.438618,0.458863,0.450981,0.496462,0.557555,0.478783,0.376155
3713,0.446595,0.540678,0.438618,0.458863,0.451751,0.496462,0.557565,0.478858,0.376155
3714,0.446595,0.540678,0.438622,0.458869,0.451751,0.496462,0.557593,0.478859,0.376155
3715,0.446595,0.540678,0.438622,0.458869,0.451751,0.496462,0.557597,0.478859,0.376155
3716,0.446596,0.540718,0.4387,0.458877,0.451751,0.497321,0.557597,0.479311,0.376158
3717,0.446596,0.540719,0.43873,0.458877,0.451751,0.497321,0.55851,0.479311,0.376158
3718,0.446596,0.540726,0.43873,0.458892,0.451751,0.497321,0.558655,0.479311,0.376158
3719,0.446746,0.540726,0.438736,0.458892,0.451751,0.497321,0.558655,0.479311,0.376158
3720,0.446746,0.541257,0.438736,0.458892,0.4518,0.497462,0.558655,0.479311,0.376158
3721,0.446748,0.541257,0.438736,0.458892,0.4518,0.497462,0.558656,0.479311,0.376158
3722,0.446748,0.541257,0.438736,0.458892,0.451835,0.497539,0.558664,0.479311,0.376158
3723,0.446748,0.541257,0.438736,0.458892,0.451835,0.497539,0.55868,0.479311,0.376158
3724,0.446748,0.541257,0.438736,0.463517,0.451835,0.497539,0.55868,0.479311,0.376158
3725,0.446748,0.541257,0.438736,0.463517,0.451893,0.497539,0.558741,0.479311,0.376159
3726,0.446748,0.541257,0.438736,0.463532,0.451895,0.497539,0.558742,0.479311,0.376159
3727,0.446788,0.541272,0.438736,0.463544,0.452291,0.497539,0.558742,0.479311,0.376159
3728,0.446788,0.541272,0.438736,0.463544,0.452291,0.497539,0.558955,0.479311,0.376159
3729,0.446788,0.541272,0.438736,0.463544,0.452293,0.497539,0.558977,0.479311,0.376165
3730,0.446788,0.541432,0.438741,0.463544,0.452293,0.497539,0.558977,0.479311,0.37689
3731,0.446788,0.541432,0.438741,0.463544,0.452293,0.497539,0.558977,0.479311,0.377023
3732,0.446788,0.541447,0.438744,0.463544,0.45233,0.497539,0.558978,0.479311,0.377023
3733,0.446788,0.541454,0.438745,0.463544,0.452353,0.497539,0.558979,0.479311,0.377023
3734,0.446789,0.541484,0.438746,0.463544,0.452586,0.497539,0.559048,0.479311,0.377023
3735,0.446789,0.54166,0.438746,0.463544,0.452586,0.497539,0.55905,0.479311,0.377023
3736,0.446789,0.54166,0.438792,0.463545,0.452715,0.497539,0.559055,0.479311,0.377023
3737,0.446789,0.54166,0.438792,0.46355,0.452715,0.497539,0.55906,0.479311,0.377023
3738,0.446789,0.54166,0.438792,0.46355,0.452715,0.497539,0.55906,0.479323,0.377023
3739,0.44679,0.541661,0.438793,0.46355,0.452716,0.497583,0.559106,0.479378,0.377057
3740,0.44679,0.541661,0.438797,0.46355,0.452799,0.49759,0.559106,0.479378,0.377514
3741,0.44679,0.541663,0.438797,0.46355,0.452856,0.49759,0.559107,0.479378,0.377514
3742,0.446791,0.541664,0.438797,0.46355,0.453031,0.49759,0.559124,0.479379,0.377581
3743,0.446791,0.541664,0.438797,0.46355,0.453031,0.49759,0.559124,0.479379,0.378324
3744,0.446791,0.541664,0.439175,0.46357,0.453031,0.49759,0.559136,0.480155,0.378324
