FE,NSGAII,HypE,CMOEAD,NSGAIII,CMOMBI2,SPEA2,SPEA2SDE,ThetaDEA,CMOEADD,HHCO,HHLA
2738,2.717286,2.69616,3.89066,3.206814,2.706834,2.361459,3.531658,2.568596,0.000000,0,3.504307
2739,2.727175,2.69616,3.89066,3.209128,2.706834,2.361459,3.53166,2.568596,0.000000,0,3.504647
2740,2.727215,2.69619,3.89066,3.209128,2.706834,2.361459,3.53166,2.568608,0.000000,0,3.506255
2741,2.727215,2.69619,3.89066,3.209128,2.706834,2.361459,3.531728,2.568608,0.000000,0,3.506348
2742,2.727215,2.69619,3.890739,3.209128,2.706834,2.361459,3.535219,2.568608,0.000000,0,3.506348
2743,2.727215,2.69619,3.890739,3.209128,2.706834,2.361459,3.535219,2.57232,0.000000,0,3.509495
2744,2.728447,2.69619,3.890739,3.209128,2.706834,2.361459,3.535242,2.57232,0.000000,0,3.509495
2745,2.732654,2.69619,3.890739,3.209128,2.706834,2.361459,3.535242,2.57232,0.000000,0,3.509678
2746,2.736212,2.69619,3.89074,3.209128,2.706834,2.361459,3.535242,2.57232,0.000000,0,3.509683
2747,2.736726,2.69619,3.89074,3.209128,2.706834,2.361459,3.535246,2.578839,0.000000,0,3.510906
2748,2.736726,2.69619,3.890741,3.209128,2.706834,2.361459,3.535246,2.578928,0.000000,0,3.510906
2749,2.736726,2.69619,3.890741,3.209128,2.706834,2.361459,3.535254,2.578928,0.000000,0,3.510906
2750,2.736726,2.69619,3.890741,3.209128,2.706834,2.361459,3.535254,2.578928,0.000000,0,3.510906
2751,2.736988,2.69619,3.890741,3.20914,2.706834,2.361459,3.535254,2.578928,0.000000,0,3.510906
2752,2.738194,2.69619,3.890741,3.20914,2.706834,2.361459,3.535255,2.578928,0.000000,0,3.510906
2753,2.738194,2.696204,3.890856,3.20914,2.706834,2.361459,3.535255,2.578928,0.000000,0,3.510906
2754,2.761985,2.696204,3.890856,3.20914,2.706834,2.361459,3.536783,2.582123,0.000000,0,3.510906
2755,2.762916,2.696204,3.890857,3.20914,2.706834,2.361459,3.536783,2.582123,0.000000,0,3.510906
2756,2.763473,2.696204,3.890857,3.20914,2.706834,2.361459,3.536783,2.582123,0.000000,0,3.510906
2757,2.763473,2.696204,3.890857,3.20914,2.706834,2.361459,3.536914,2.582123,0.000000,0,3.514266
2758,2.763473,2.696204,3.890857,3.20914,2.706834,2.361459,3.536919,2.582123,0.000000,0,3.514266
2759,2.763493,2.696204,3.890857,3.20914,2.706834,2.361459,3.536919,2.582123,0.000000,0,3.516043
2760,2.764287,2.696209,3.890857,3.209295,2.706834,2.361459,3.537675,2.582152,0.000000,0,3.516043
2761,2.764958,2.696209,3.890857,3.209295,2.706834,2.361459,3.538942,2.582152,0.000000,0,3.516043
2762,2.765791,2.696209,3.890857,3.209295,2.706834,2.361459,3.53895,2.582152,0.000000,0,3.516043
2763,2.765791,2.696934,3.89092,3.209295,2.706834,2.361459,3.539019,2.582152,0.000000,0,3.516043
2764,2.765791,2.696934,3.89092,3.209295,2.706834,2.361459,3.539019,2.582152,0.000000,0,3.516808
2765,2.766367,2.696934,3.89092,3.209295,2.706834,2.361459,3.539073,2.582152,0.000000,0,3.517087
2766,2.766367,2.696934,3.89092,3.209295,2.706834,2.361459,3.539073,2.582152,0.000000,0,3.518804
2767,2.766367,2.696934,3.89092,3.209295,2.706834,2.361459,3.541983,2.582245,0.000000,0,3.521114
2768,2.766541,2.696934,3.890954,3.209295,2.706834,2.361459,3.542008,2.582245,0.000000,0,3.521114
2769,2.766553,2.696985,3.890954,3.209437,2.706834,2.361459,3.542008,2.582245,0.000000,0,3.521114
2770,2.766553,2.696985,3.890955,3.209438,2.706834,2.361459,3.542008,2.582245,0.000000,0,3.521114
2771,2.771821,2.696985,3.890955,3.209438,2.706834,2.361459,3.542008,2.582245,0.000000,0,3.521114
2772,2.771847,2.696985,3.890955,3.209438,2.706834,2.361459,3.542008,2.582245,0.000000,0,3.521183
2773,2.771847,2.697354,3.891281,3.209438,2.730798,2.361459,3.542008,2.582245,0.000000,0,3.521183
2774,2.77185,2.697354,3.891703,3.209438,2.730798,2.361459,3.542008,2.582245,0.000000,0,3.521183
2775,2.77185,2.697354,3.891703,3.209438,2.730798,2.361459,3.542396,2.582245,0.000000,0,3.521183
2776,2.771911,2.697354,3.893202,3.209438,2.730798,2.361459,3.542396,2.582245,0.000000,0,3.521183
2777,2.772226,2.697354,3.894093,3.209438,2.730798,2.361459,3.542408,2.582245,0.000000,0,3.521183
2778,2.772226,2.697373,3.894093,3.209438,2.730798,2.361459,3.542801,2.582245,0.000000,0,3.537253
2779,2.772226,2.697373,3.894102,3.209438,2.730798,2.361459,3.542801,2.582245,0.000000,0,3.537322
2780,2.772226,2.697373,3.894193,3.209438,2.730798,2.361459,3.542801,2.582245,0.000000,0,3.538415
2781,2.772226,2.697373,3.894463,3.210089,2.730798,2.361459,3.542801,2.582245,0.000000,0,3.538415
2782,2.772228,2.767345,3.894463,3.210089,2.730798,2.361459,3.542801,2.582245,0.000000,0,3.538417
2783,2.772228,2.767345,3.894463,3.210089,2.730798,2.361459,3.542801,2.582245,0.000000,0,3.538417
2784,2.776297,2.767345,3.894464,3.210089,2.730798,2.361459,3.543046,2.582245,0.000000,0,3.538563
2785,2.777402,2.767345,3.894464,3.210089,2.730798,2.361459,3.543477,2.582245,0.000000,0,3.538959
2786,2.812977,2.767345,3.894464,3.210089,2.731849,2.361459,3.543477,2.582245,0.000000,0,3.538959
2787,2.812994,2.767345,3.894464,3.210089,2.731849,2.361459,3.543477,2.582245,0.000000,0,3.53896
2788,2.821249,2.767345,3.894485,3.210089,2.73605,2.361459,3.543477,2.582245,0.000000,0,3.53896
2789,2.821618,2.767345,3.894485,3.210089,2.73605,2.361459,3.543477,2.582245,0.000000,0,3.540004
2790,2.862084,2.767345,3.894485,3.210089,2.73605,2.361459,3.543477,2.582245,0.000000,0,3.5401
2791,2.862316,2.767345,3.894536,3.210089,2.73605,2.361459,3.543477,2.582245,0.000000,0,3.5401
2792,2.862316,2.767975,3.894559,3.210089,2.73605,2.361459,3.543479,2.582245,0.000000,0,3.540112
2793,2.862316,2.767975,3.894559,3.210089,2.73605,2.361459,3.543922,2.582245,0.000000,0,3.540112
2794,2.862634,2.767975,3.894559,3.210089,2.73605,2.361459,3.543922,2.585259,0.000000,0,3.540112
2795,2.862975,2.767975,3.894561,3.210089,2.73605,2.361459,3.543922,2.585259,0.000000,0,3.540112
2796,2.862975,2.767975,3.894578,3.210089,2.73605,2.361459,3.543922,2.585259,0.000000,0,3.540112
2797,2.862975,2.767975,3.895155,3.210089,2.73605,2.361459,3.543922,2.585259,0.000000,0,3.71823
2798,2.862975,2.767975,3.895155,3.210089,2.73605,2.361459,3.55063,2.585259,0.000000,0,3.71823
2799,2.862975,2.767975,3.895511,3.210089,2.73605,2.361459,3.551122,2.58655,0.000000,0,3.718399
2800,2.86299,2.767975,3.895527,3.210089,2.73605,2.361459,3.551122,2.58655,0.000000,0,3.718399
2801,2.86299,2.767975,3.895527,3.210089,2.73605,2.361459,3.551122,2.58655,0.000000,0,3.718399
2802,2.86299,2.767991,3.895707,3.210089,2.73605,2.361459,3.551214,2.58655,0.000000,0,3.726007
2803,2.86299,2.767991,3.895707,3.210089,2.73605,2.361459,3.551214,2.58655,0.000000,0,3.726007
2804,2.86299,2.767991,3.895718,3.210327,2.73605,2.361459,3.551214,2.58655,0.000000,0,3.726086
2805,2.86299,2.767991,3.895718,3.210327,2.73605,2.361459,3.551232,2.58655,0.000000,0,3.726086
2806,2.86299,2.773838,3.90084,3.210327,2.739436,2.361459,3.551233,2.58655,0.000000,0,3.726086
2807,2.86299,2.773838,3.901146,3.210327,2.739436,2.361459,3.551233,2.58655,0.000000,0,3.726308
2808,2.86299,2.773838,3.901177,3.210327,2.739436,2.361459,3.551233,2.58655,0.000000,0,3.727374
2809,2.86299,2.773838,3.901177,3.210327,2.739436,2.361459,3.551233,2.58655,0.000000,0,3.727423
2810,2.86299,2.773838,3.901177,3.210327,2.739436,2.361459,3.551234,2.58655,0.000000,0,3.727423
2811,2.86299,2.773838,3.901177,3.210327,2.739436,2.361459,3.551234,2.58655,0.000000,0,3.728047
2812,2.86299,2.773838,3.901182,3.210327,2.73959,2.361459,3.551837,2.58655,0.000000,0,3.735158
2813,2.86299,2.773838,3.901206,3.210327,2.73959,2.361459,3.551837,2.58655,0.000000,0,3.7354
2814,2.86299,2.773838,3.901206,3.210327,2.73959,2.361459,3.551837,2.58655,0.000000,0,3.735673
2815,2.86299,2.775468,3.901216,3.210327,2.73959,2.361459,3.551837,2.58655,0.000000,0,3.735673
2816,2.86299,2.775506,3.901216,3.21124,2.73959,2.361459,3.551855,2.58655,0.000000,0,3.736373
2817,2.863022,2.775506,3.901216,3.21124,2.73959,2.361459,3.551855,2.58655,0.000000,0,3.736373
2818,2.863022,2.775506,3.901216,3.21124,2.73959,2.361459,3.551855,2.58655,0.000000,0,3.744687
2819,2.86346,2.775506,3.901216,3.21124,2.73959,2.361459,3.551855,2.586633,0.000000,0,3.744717
2820,2.863461,2.775506,3.901216,3.21124,2.73959,2.361459,3.551855,2.586633,0.000000,0,3.744717
2821,2.863525,2.775506,3.901225,3.21124,2.73959,2.361459,3.551901,2.586633,0.000000,0,3.744717
2822,2.863525,2.775506,3.901252,3.21124,2.73959,2.361459,3.551965,2.586633,0.000000,0,3.744717
2823,2.863525,2.775506,3.901322,3.21124,2.73959,2.361459,3.551965,2.586633,0.000000,0,3.744885
2824,2.863525,2.775506,3.901323,3.21128,2.739594,2.361459,3.551966,2.586678,0.000000,0,3.744885
2825,2.863525,2.775506,3.901323,3.21128,2.739594,2.361459,3.551966,2.586678,0.000000,0,3.744929
2826,2.863525,2.775506,3.901376,3.21128,2.746467,2.361459,3.551966,2.586678,0.000000,0,3.744929
2827,2.863525,2.775506,3.905466,3.21128,2.746467,2.361459,3.552059,2.586678,0.000000,0,3.744942
2828,2.863525,2.775506,3.905466,3.21128,2.746467,2.361459,3.552097,2.586678,0.000000,0,3.745813
2829,2.863525,2.775506,3.905466,3.217227,2.746467,2.361459,3.552097,2.620267,0.000000,0,3.745813
2830,2.863525,2.775506,3.905616,3.217227,2.746467,2.361459,3.552097,2.620267,0.000000,0,3.745822
2831,2.863525,2.775506,3.905616,3.217227,2.746467,2.361459,3.552097,2.620267,0.000000,0,3.745822
2832,2.863525,2.775506,3.905616,3.245396,2.746467,2.361459,3.555322,2.620267,0.000000,0,3.745822
2833,2.863525,2.775547,3.905616,3.245396,2.746467,2.361459,3.555322,2.620585,0.000000,0,3.745822
2834,2.863525,2.775547,3.905727,3.245396,2.746467,2.361459,3.555323,2.620585,0.000000,0,3.746922
2835,2.863525,2.775547,3.905727,3.245396,2.746467,2.361459,3.555371,2.620585,0.000000,0,3.770731
2836,2.863525,2.775547,3.905731,3.245396,2.746571,2.361459,3.555371,2.620585,0.000000,0,3.770731
2837,2.863525,2.775548,3.905731,3.245396,2.748395,2.408096,3.555371,2.620585,0.000000,0,3.770731
2838,2.863525,2.775548,3.905731,3.245396,2.748395,2.408096,3.555559,2.620585,0.000000,0,3.770866
2839,2.863525,2.775944,3.905731,3.245396,2.748395,2.408096,3.55556,2.620585,0.000000,0,3.770866
2840,2.863525,2.775944,3.905731,3.245396,2.748395,2.408096,3.55556,2.620585,0.000000,0,3.770866
2841,2.863525,2.775944,3.905731,3.245396,2.748395,2.408096,3.55556,2.624777,0.000000,0,3.770866
2842,2.863525,2.776216,3.905731,3.245396,2.748395,2.408096,3.55557,2.624828,0.000000,0,3.770866
2843,2.863525,2.776216,3.905731,3.245396,2.748395,2.408096,3.55557,2.625266,0.000000,0,3.772167
2844,2.863525,2.776216,3.905731,3.245396,2.748395,2.408096,3.555573,2.626334,0.000000,0,3.772185
2845,2.863525,2.776342,3.906756,3.245396,2.748395,2.408096,3.555977,2.626334,0.000000,0,3.786373
2846,2.863525,2.776342,3.906761,3.245396,2.748615,2.408096,3.556106,2.626334,0.000000,0,3.786373
2847,2.863525,2.776342,3.906761,3.245396,2.748615,2.408096,3.556106,2.626334,0.000000,0,3.786373
2848,2.863525,2.776342,3.906761,3.245396,2.748615,2.408096,3.556106,2.626334,0.000000,0,3.786373
2849,2.863525,2.776342,3.906761,3.245396,2.748615,2.408096,3.556106,2.626334,0.000000,0,3.786373
2850,2.863525,2.776342,3.90677,3.245396,2.748615,2.408096,3.573343,2.626334,0.000000,0,3.786373
2851,2.863525,2.776342,3.906771,3.245396,2.748615,2.408096,3.573412,2.626334,0.000000,1.259364,3.786373
2852,2.863525,2.776342,3.917883,3.245396,2.76859,2.408096,3.573412,2.626334,0.000000,1.259364,3.790302
2853,2.863525,2.776342,3.917883,3.245396,2.76859,2.408096,3.573413,2.626334,0.000000,1.259364,3.790302
2854,2.863525,2.776765,3.917884,3.245396,2.76859,2.408096,3.573413,2.627213,0.000000,1.259364,3.790306
2855,2.863525,2.776765,3.917894,3.245396,2.76859,2.408096,3.573413,2.627255,0.000000,1.259364,3.790306
2856,2.863525,2.776765,3.917894,3.245396,2.76859,2.408096,3.573413,2.627255,0.000000,1.259364,3.790329
2857,2.863525,2.776765,3.917894,3.245396,2.76859,2.408096,3.573413,2.64452,0.000000,1.259364,3.790335
2858,2.863754,2.776765,3.917903,3.245396,2.76859,2.408096,3.573538,2.64452,0.000000,1.259364,3.790335
2859,2.863754,2.776765,3.917903,3.245396,2.768594,2.408096,3.573538,2.64452,0.000000,1.259364,3.790491
2860,2.863754,2.776765,3.917904,3.245396,2.770875,2.408096,3.573538,2.64452,0.000000,1.259364,3.790491
2861,2.863754,2.776765,3.917904,3.245396,2.770875,2.408096,3.573538,2.64452,0.000000,1.259364,3.790491
2862,2.863754,2.776767,3.917904,3.246109,2.770875,2.408096,3.573544,2.644882,0.000000,1.259364,3.790491
2863,2.863754,2.776767,3.917904,3.246111,2.770875,2.408096,3.573544,2.644882,0.000000,1.259364,3.790502
2864,2.863754,2.776767,3.917904,3.254411,2.770875,2.408096,3.573595,2.644882,0.000000,1.259364,3.790502
2865,2.86379,2.776776,3.917939,3.255117,2.770875,2.408096,3.575286,2.644882,0.000000,1.259364,3.790571
2866,2.864944,2.778122,3.917939,3.255117,2.770875,2.408096,3.587848,2.644882,0.000000,1.259364,3.790648
2867,2.864944,2.778122,3.917981,3.255117,2.770875,2.408096,3.587848,2.645716,0.000000,1.259364,3.791141
2868,2.864944,2.778579,3.918044,3.255117,2.770875,2.408096,3.587848,2.654434,0.000000,1.259364,3.804777
2869,2.864944,2.778579,3.918045,3.255117,2.770875,2.408096,3.587848,2.654434,0.000000,1.259364,3.804777
2870,2.906568,2.778579,3.918045,3.255117,2.770875,2.408096,3.587849,2.654434,0.000000,1.259364,3.804777
2871,2.918184,2.778579,3.918045,3.255117,2.770875,2.408096,3.587849,2.654434,0.000000,1.259364,3.805944
2872,2.918184,2.778579,3.918045,3.255117,2.770875,2.408096,3.587849,2.654434,0.000000,1.259364,3.805944
2873,2.918184,2.778587,3.918045,3.255117,2.770875,2.408096,3.587849,2.654434,0.000000,1.259364,3.805944
2874,2.918184,2.778587,3.918045,3.255117,2.770875,2.408096,3.588196,2.654434,0.000000,1.259364,3.805944
2875,2.918184,2.778587,3.918045,3.255117,2.770875,2.412755,3.588232,2.661154,0.000000,1.259364,3.805944
2876,2.918184,2.778587,3.918057,3.255117,2.770875,2.412755,3.588232,2.661154,0.000000,1.259364,3.806151
2877,2.918184,2.778587,3.918075,3.255117,2.770875,2.412755,3.588232,2.850631,0.000000,1.259364,3.824827
2878,2.918184,2.778587,3.918075,3.255117,2.770875,2.412755,3.589742,2.850631,0.000000,1.259364,3.824867
2879,2.918184,2.778587,3.918075,3.256699,2.770875,2.412755,3.589742,2.850631,0.000000,1.259364,3.825177
2880,2.918184,2.778587,3.918075,3.256699,2.770875,2.412755,3.589742,2.850799,0.000000,1.259364,3.825177
2881,2.918184,2.778588,3.918094,3.256699,2.771057,2.412755,3.589742,2.850836,0.000000,1.259364,3.82518
2882,2.918184,2.778588,3.918094,3.256699,2.771057,2.412755,3.590106,2.850836,0.000000,1.259364,3.82518
2883,2.918184,2.778666,3.918094,3.258824,2.771057,2.412755,3.590106,2.850836,0.000000,1.259364,3.82518
2884,2.918184,2.778666,3.918094,3.259245,2.771057,2.412755,3.590106,2.850836,0.000000,1.259364,3.82518
2885,2.918184,2.778733,3.91812,3.259245,2.771057,2.412755,3.590106,2.850836,0.000000,1.259364,3.825633
2886,2.918184,2.778733,3.920308,3.259245,2.771057,2.412755,3.590106,2.855288,0.000000,1.259364,3.825633
2887,2.918184,2.778733,3.920308,3.259245,2.771783,2.412755,3.590106,2.855288,0.000000,1.259364,3.825633
2888,2.918184,2.778745,3.920308,3.259245,2.771783,2.412755,3.590106,2.855288,0.000000,1.259364,3.825663
2889,2.918184,2.778745,3.920308,3.260462,2.771783,2.412755,3.590282,2.855288,0.000000,1.259364,3.825663
2890,2.918184,2.778745,3.920604,3.260462,2.771783,2.412755,3.590282,2.855288,0.000000,1.259364,3.825835
2891,2.918184,2.778745,3.921693,3.260462,2.771783,2.412755,3.590282,2.855288,0.000000,1.259364,3.825836
2892,2.918184,2.778745,3.921693,3.260462,2.771783,2.412755,3.59031,2.855288,0.000000,1.259364,3.826169
2893,2.918184,2.778745,3.921693,3.260462,2.771783,2.412755,3.59031,2.855288,0.000000,1.259364,3.826728
2894,2.918184,2.778745,3.921693,3.260462,2.771783,2.412755,3.59031,2.855288,0.000000,1.259364,3.826728
2895,2.918184,2.778745,3.921693,3.260462,2.771783,2.412755,3.590362,2.855288,0.000000,1.259364,3.826728
2896,2.918184,2.778758,3.921693,3.263855,2.771783,2.412755,3.590362,2.855288,0.000000,1.259364,3.826728
2897,2.918184,2.778758,3.921693,3.264274,2.771783,2.412755,3.590371,2.855288,0.000000,1.259364,3.826728
2898,2.918184,2.778758,3.925847,3.264554,2.771783,2.412755,3.590371,2.855288,0.000000,1.259364,3.826728
2899,2.918184,2.778758,3.925847,3.264554,2.771783,2.412755,3.590371,2.855288,0.000000,1.259364,3.826868
2900,2.918184,2.778758,3.926224,3.264554,2.771783,2.412755,3.590371,2.855288,0.000000,1.259364,3.826868
2901,2.918184,2.778758,3.926235,3.264554,2.771783,2.412755,3.590371,2.855288,0.000000,1.259364,3.830926
2902,2.918184,2.778758,3.926235,3.264554,2.771783,2.412755,3.590371,2.855288,0.000000,1.259364,3.832619
2903,2.918184,2.778972,3.926235,3.264554,2.771783,2.412755,3.590371,2.855288,0.000000,1.259364,3.832619
2904,2.918184,2.778972,3.926235,3.264554,2.771783,2.412755,3.590371,2.855288,0.000000,1.259364,3.832619
2905,2.918184,2.778972,3.926235,3.264554,2.771783,2.412755,3.590371,2.855288,0.000000,1.259364,3.832619
2906,2.918184,2.778972,3.926235,3.264554,2.771783,2.412755,3.590371,2.874468,0.000000,1.259364,3.837416
2907,2.918184,2.778975,3.926236,3.264554,2.771783,2.412755,3.590371,2.874468,0.000000,1.259364,3.837416
2908,2.918184,2.778975,3.92625,3.265742,2.771783,2.412755,3.590438,2.874468,0.000000,1.259364,3.837416
2909,2.918184,2.778975,3.926596,3.265742,2.771783,2.412755,3.590438,2.874468,0.000000,1.259364,3.837416
2910,2.918184,2.778975,3.926596,3.266896,2.771783,2.412755,3.590438,2.874468,0.000000,1.259364,3.837416
2911,2.918184,2.77904,3.926596,3.266896,2.771783,2.412755,3.590438,2.874468,0.000000,1.259364,3.837416
2912,2.918184,2.77904,3.933983,3.266896,2.771783,2.412755,3.590438,2.874468,0.000000,1.259364,3.837416
2913,2.918184,2.77904,3.933983,3.266896,2.771783,2.412755,3.590438,2.874468,0.000000,1.259364,3.837416
2914,2.918184,2.77904,3.933983,3.27652,2.771783,2.412755,3.590438,2.874468,0.000000,1.259364,3.837416
2915,2.918184,2.779052,3.933983,3.27652,2.771783,2.412755,3.590443,2.874468,0.000000,1.259364,3.837416
2916,2.918184,2.779052,3.933983,3.27652,2.890925,2.412755,3.590443,2.874468,0.000000,1.259364,3.837419
2917,2.918184,2.779052,3.933983,3.27652,2.890925,2.412755,3.590443,2.874468,0.000000,1.259364,3.837419
2918,2.918184,2.779052,3.933983,3.27652,2.890925,2.412755,3.590444,2.874468,0.000000,1.259364,3.837419
2919,2.918184,2.779052,3.933983,3.27652,2.890925,2.479122,3.594905,2.874468,0.000000,1.259364,3.83743
2920,2.918184,2.779097,3.933983,3.27652,2.890925,2.479122,3.594905,2.874468,0.000000,1.259364,3.837438
2921,2.918184,2.779097,3.933983,3.27652,2.890925,2.479122,3.594905,2.874468,0.000000,1.259364,3.837636
2922,2.918184,2.779097,3.933983,3.27652,2.890925,2.479122,3.594905,2.874615,0.000000,1.259364,3.838215
2923,2.918184,2.779097,3.933983,3.27652,2.890925,2.479122,3.594905,2.874615,0.000000,1.259364,3.838215
2924,2.918184,2.779097,3.935147,3.27652,2.890925,2.479122,3.600093,2.879749,0.000000,1.259364,3.839571
2925,2.918184,2.779097,3.938397,3.27652,2.890925,2.479122,3.600093,2.880009,0.000000,1.259364,3.839571
2926,2.918184,2.779097,3.938397,3.27652,2.890925,2.479122,3.600093,2.880297,0.000000,1.259364,3.839571
2927,2.971488,2.779324,3.938398,3.27652,2.890925,2.479122,3.600093,2.880297,0.000000,1.259364,3.839577
2928,2.971488,2.779831,3.938398,3.27652,2.890925,2.479122,3.600093,2.880297,0.000000,1.259364,3.839714
2929,2.971488,2.779831,3.938398,3.27652,2.890925,2.479122,3.600093,2.880297,0.000000,1.259364,3.839714
2930,2.971488,2.779831,3.938398,3.27652,2.890925,2.479122,3.600093,2.880297,0.000000,1.259364,3.839714
2931,2.971954,2.779831,3.938398,3.27652,2.890925,2.479122,3.600099,2.880754,0.000000,1.259364,3.839714
2932,2.972028,2.779831,3.938398,3.27652,2.890925,2.479122,3.600099,2.880754,0.000000,1.259364,3.839722
2933,2.972028,2.779831,3.938398,3.27652,2.890925,2.479122,3.600099,2.880754,0.000000,1.259364,3.839722
2934,2.972028,2.779831,3.938398,3.27652,2.890925,2.479122,3.600099,2.880937,0.000000,1.259364,3.844796
2935,2.972028,2.779917,3.938398,3.27652,2.890925,2.479122,3.600099,2.880937,0.000000,1.259364,3.84481
2936,2.972028,2.780523,3.938398,3.316801,2.890925,2.479122,3.600099,2.880937,0.000000,1.259364,3.84481
2937,2.972028,2.780547,3.938688,3.316801,2.890925,2.479122,3.600099,2.880937,0.000000,1.259364,3.84481
2938,2.972028,2.780547,3.938755,3.316871,2.890925,2.479122,3.600099,2.880937,0.000000,1.259364,3.84481
2939,2.972028,2.780547,3.938755,3.316871,2.890925,2.479122,3.600099,2.880937,0.000000,1.259364,3.84481
2940,2.972028,2.780547,3.938755,3.316871,2.890925,2.479122,3.600515,2.880937,0.000000,1.259364,3.84481
2941,2.972028,2.780548,3.938772,3.316871,2.890925,2.479122,3.601356,2.880941,0.000000,1.259364,3.845578
2942,2.972028,2.782277,3.938772,3.316871,2.940741,2.479122,3.60137,2.880941,0.000000,1.983975,3.845608
2943,2.972029,2.782307,3.938772,3.316871,2.940742,2.479122,3.60137,2.880967,0.000000,1.983975,3.845608
2944,2.972029,2.782307,3.938772,3.316873,2.940822,2.479122,3.601416,2.880967,0.000000,1.983975,3.845608
2945,2.972029,2.782307,3.938836,3.316873,2.940822,2.479122,3.601418,2.880967,0.000000,1.983975,3.845926
