FE,NSGAII,HypE,CMOEAD,NSGAIII,CMOMBI2,SPEA2,SPEA2SDE,ThetaDEA,CMOEADD,CHHCO,HHLA
1640,0.000000,1.074100,2.206877,1.107807,2.640031,0.000000,2.111919,0.000000,1.529271,0.000000,0.000000
1641,0.000000,1.074100,2.206877,1.107807,2.640031,0.000000,2.111919,0.000000,1.529271,0.000000,0.000000
1642,0.000000,1.074100,2.206877,1.107807,2.640031,0.000000,2.111919,0.000000,1.529271,0.000000,0.000000
1643,0.000000,1.074100,2.206877,1.107807,2.640031,0.000000,2.111919,0.000000,1.529271,0.000000,0.000000
1644,0.000000,1.074100,2.212092,1.107807,2.640031,0.000000,2.111919,0.000000,1.529271,0.000000,0.000000
1645,0.000000,1.074100,2.212092,1.107807,2.640031,0.000000,2.111919,0.000000,1.529271,0.000000,0.000000
1646,0.000000,1.074100,2.212092,1.107807,2.640031,0.000000,2.111919,0.000000,1.529271,0.000000,0.000000
1647,0.000000,1.074100,2.212092,1.107807,2.640031,0.000000,2.111919,0.000000,1.529271,0.000000,0.000000
1648,0.000000,1.074100,2.212092,1.107807,2.640031,0.000000,2.111919,0.000000,1.529271,0.000000,0.000000
1649,0.000000,1.074100,2.212092,1.107807,2.640031,0.000000,2.111919,0.000000,1.529271,0.000000,0.000000
1650,0.000000,1.074100,2.212092,1.107807,2.640031,0.000000,2.111919,0.000000,1.529271,0.000000,0.000000
1651,0.000000,1.074100,2.212092,1.107807,2.640031,0.000000,2.111919,0.000000,1.529271,0.000000,0.000000
1652,0.000000,1.074100,2.212092,1.107807,2.640031,0.000000,2.111919,0.000000,1.529271,0.000000,0.000000
1653,0.000000,1.074100,2.347464,1.107807,2.640031,0.000000,2.111919,0.000000,1.529271,0.000000,0.000000
1654,0.000000,1.074100,2.347464,1.107807,2.640031,0.000000,2.111919,0.000000,1.529271,0.000000,0.000000
1655,0.000000,1.074100,2.347464,1.107807,2.640031,0.000000,2.111919,0.000000,1.529271,0.000000,0.000000
1656,0.000000,1.074100,2.347464,1.107807,2.640031,0.000000,2.111919,0.000000,1.529271,0.000000,0.000000
1657,0.000000,1.074100,2.347464,1.107807,2.640031,0.000000,2.111919,0.000000,1.529271,0.000000,0.000000
1658,0.000000,1.074100,2.347464,1.107807,2.640031,0.000000,2.111919,0.000000,1.529271,0.000000,0.000000
1659,0.000000,1.074100,2.373850,1.107807,2.640031,0.000000,2.111919,0.000000,1.529271,0.000000,0.000000
1660,0.000000,1.074100,2.373850,1.107807,2.640031,0.000000,2.111919,0.000000,1.529271,0.000000,0.000000
1661,0.000000,1.074100,2.373850,1.107807,2.640031,0.000000,2.111919,0.000000,1.529271,0.000000,0.000000
1662,0.000000,1.074100,2.373850,1.107807,2.640031,0.000000,2.111919,0.000000,1.529271,0.000000,0.000000
1663,0.000000,1.074100,2.374251,1.107807,2.640031,0.000000,2.111919,0.000000,1.529271,0.000000,0.000000
1664,0.000000,1.074100,2.374251,1.107807,2.640031,0.000000,2.111919,0.000000,1.529271,0.000000,0.000000
1665,0.000000,1.074100,2.395149,1.107807,2.640031,0.000000,2.111919,0.000000,1.529271,0.000000,0.000000
1666,0.000000,1.074100,2.395149,1.107807,2.640031,0.000000,2.111919,0.000000,1.529271,0.000000,0.000000
1667,0.000000,1.074100,2.395149,1.107807,2.640031,0.000000,2.111919,0.000000,1.529271,0.000000,0.000000
1668,0.000000,1.074100,2.395941,1.107807,2.640031,0.000000,2.111919,0.000000,1.529271,0.000000,0.000000
1669,0.000000,1.074100,2.395941,1.107807,2.640031,0.000000,2.111919,0.000000,1.529271,0.000000,0.000000
1670,0.000000,1.074100,2.398550,1.107807,2.640031,0.000000,2.111919,0.000000,1.529271,0.000000,0.000000
1671,0.000000,1.074100,2.398550,1.107807,2.640031,0.000000,2.111919,0.000000,1.529271,0.000000,0.000000
1672,0.000000,1.074100,2.398550,1.107807,2.640031,0.000000,2.111919,0.000000,1.529271,0.000000,0.000000
1673,0.000000,1.074100,2.398550,1.107807,2.640031,0.000000,2.111919,0.000000,1.529271,0.000000,0.000000
1674,0.000000,1.074100,2.413818,1.107807,2.640031,0.000000,2.111919,0.000000,1.529271,0.000000,0.000000
1675,0.000000,1.074100,2.413818,1.107807,2.640031,0.000000,2.111919,0.000000,1.529271,0.000000,0.000000
1676,0.000000,1.074100,2.413818,1.107807,2.640031,0.000000,2.111919,0.000000,1.529271,0.000000,0.000000
1677,0.000000,1.074100,2.413818,1.107807,2.640031,0.000000,2.111919,0.000000,1.529271,0.000000,0.000000
1678,0.000000,1.074100,2.413818,1.107807,2.640031,0.000000,2.111919,0.000000,1.529271,0.000000,0.000000
1679,0.000000,1.074100,2.413818,1.107807,2.640031,0.000000,2.111919,0.000000,1.529271,0.000000,0.000000
1680,0.000000,1.074100,2.413818,1.107807,2.640031,0.000000,2.111919,0.000000,1.529271,0.000000,0.000000
1681,0.000000,1.074100,2.413818,1.107807,2.640031,0.000000,2.111919,0.000000,1.529271,0.000000,0.000000
1682,0.000000,1.074100,2.413818,1.107807,2.640031,0.000000,2.111919,0.000000,1.529271,0.000000,0.000000
1683,0.000000,1.074100,2.413818,1.107807,2.640031,0.000000,2.225510,0.000000,1.529271,0.000000,0.000000
1684,0.000000,1.074100,2.414043,1.107807,2.640031,0.000000,2.225510,0.000000,1.529271,0.000000,0.000000
1685,0.000000,1.074100,2.571944,1.107807,2.640031,0.000000,2.225510,0.000000,1.529271,0.000000,0.000000
1686,0.000000,1.074100,2.571944,1.107807,2.640031,0.000000,2.225510,0.000000,1.529271,0.000000,0.000000
1687,0.000000,1.074100,2.571944,1.107807,2.640031,0.000000,2.225510,0.000000,1.529271,0.000000,0.000000
1688,0.000000,1.074100,2.572532,1.107807,2.640031,0.000000,2.225510,0.000000,1.529271,0.000000,0.000000
1689,0.000000,1.074100,2.572532,1.107807,2.640031,0.000000,2.225510,0.000000,1.529271,0.000000,0.000000
1690,1.178003,1.074100,2.572532,1.107807,2.640031,0.000000,2.225510,0.000000,1.529271,0.000000,0.000000
1691,1.178003,1.074100,2.572532,1.107807,2.640031,0.000000,2.225510,0.000000,1.529271,0.000000,0.000000
1692,1.178003,1.074100,2.634816,1.107807,2.640031,0.000000,2.225510,0.000000,1.529271,0.000000,0.000000
1693,1.178003,1.074100,2.634816,1.107807,2.640031,0.000000,2.225510,0.000000,1.529271,0.000000,0.000000
1694,1.178003,1.074100,2.634816,1.107807,2.640031,0.000000,2.225510,0.000000,1.529271,0.000000,0.000000
1695,1.178003,1.074100,2.634844,1.107807,2.640031,0.000000,2.225510,0.000000,1.529271,0.000000,0.000000
1696,1.178003,1.074100,2.634844,1.107807,2.640031,0.000000,2.225510,0.000000,1.529271,0.000000,0.000000
1697,1.178003,1.074100,2.634844,1.107807,2.640031,0.000000,2.225510,0.000000,1.529271,0.000000,0.000000
1698,1.178003,1.074100,2.635581,1.107807,2.640031,0.000000,2.225510,0.000000,1.529271,0.000000,0.000000
1699,1.178003,1.074100,2.635581,1.107807,2.640031,0.000000,2.238594,0.000000,1.529271,0.000000,0.000000
1700,1.178003,1.074100,2.635581,1.107807,2.640031,0.000000,2.238594,0.000000,1.529271,0.000000,0.000000
1701,1.178003,1.074100,2.635581,1.107807,2.640031,0.000000,2.238594,0.000000,1.529271,0.000000,0.000000
1702,1.178003,1.074100,2.635708,1.107807,2.640031,0.000000,2.238594,0.000000,1.529271,0.000000,0.000000
1703,1.178003,1.074100,2.635708,1.107807,2.651615,0.000000,2.669437,0.000000,1.529271,0.000000,0.000000
1704,1.178003,1.074100,2.635708,1.107807,2.651615,0.000000,2.669437,0.000000,1.529271,0.000000,0.000000
1705,1.178003,1.074100,2.635708,1.107807,2.651615,0.000000,2.669437,0.000000,1.529271,0.000000,0.000000
1706,1.178003,1.074100,2.638262,1.107807,2.651615,0.000000,2.669437,0.000000,1.529271,0.000000,0.000000
1707,1.178003,1.074100,2.638262,1.107807,2.651615,0.000000,2.669437,0.000000,1.529271,0.000000,0.000000
1708,1.178003,1.074100,2.638696,1.107807,2.651615,0.000000,2.669437,0.000000,1.529271,0.000000,0.000000
1709,1.178003,1.074100,2.638696,1.107807,2.651615,0.000000,2.672130,0.000000,1.529271,0.000000,0.000000
1710,1.178003,1.074100,2.638696,1.107807,2.651615,0.000000,2.672130,0.000000,1.529271,0.000000,0.000000
1711,1.178003,1.074100,2.675912,1.107807,2.651615,0.000000,2.672130,0.000000,1.529271,0.000000,0.000000
1712,1.178003,1.074100,2.675912,1.107807,2.651615,0.000000,2.940707,0.000000,1.529271,0.000000,0.000000
1713,1.178003,1.074100,2.675912,1.107807,2.651615,0.000000,2.940707,0.000000,1.529271,0.000000,0.000000
1714,1.178003,1.074100,2.675912,1.107807,2.651615,0.000000,2.940707,0.000000,1.529271,0.000000,0.000000
1715,1.178003,1.074100,2.675912,1.107807,2.651615,0.000000,2.940707,0.000000,1.529271,0.000000,0.000000
1716,1.178003,1.074100,2.675912,1.107807,2.651615,0.000000,2.940707,0.000000,1.529271,0.000000,0.000000
1717,1.178003,1.074100,2.675912,1.107807,2.651615,0.000000,2.940707,0.000000,1.529271,0.000000,0.000000
1718,1.178003,1.074100,2.676569,1.107807,2.651615,0.000000,2.940707,0.000000,1.529271,0.000000,0.000000
1719,1.178003,1.074100,2.676569,1.107807,2.651615,0.000000,2.940707,0.000000,1.529271,0.000000,0.000000
1720,1.178003,1.074100,2.676569,1.107807,2.651615,0.000000,2.940707,0.000000,1.529271,0.000000,0.000000
1721,1.178003,1.074100,2.676569,1.107807,2.651615,0.000000,2.940707,0.000000,1.529271,0.000000,0.000000
1722,1.178003,1.074100,2.676569,1.107807,2.651615,0.000000,2.940707,0.000000,1.529271,0.000000,0.000000
1723,1.178003,1.074100,2.676569,1.107807,2.651615,0.000000,2.940707,0.000000,1.529271,0.000000,0.000000
1724,1.178003,1.074100,2.676569,1.107807,2.651615,0.000000,2.940707,0.000000,1.529271,0.000000,0.000000
1725,1.178003,1.074100,2.676569,1.107807,2.651615,0.000000,2.940707,0.000000,1.529271,0.000000,0.000000
1726,1.178003,1.074100,2.676569,1.107807,2.651615,0.000000,2.940707,0.000000,1.529271,0.000000,0.000000
1727,1.178003,1.074100,2.676569,1.107807,2.651615,0.000000,2.940707,0.000000,1.529271,0.000000,0.000000
1728,1.178003,1.074100,2.676569,1.107807,2.651615,0.000000,2.940707,0.000000,1.529271,0.000000,0.000000
1729,1.178003,1.074100,2.676569,1.107807,2.651615,0.000000,2.940707,0.000000,1.529271,0.000000,0.000000
1730,1.178003,1.074100,2.681737,1.107807,2.651615,0.000000,2.940707,0.000000,1.529271,0.000000,0.000000
1731,1.178003,1.074100,2.681737,1.107807,2.651615,0.000000,2.940707,0.000000,1.529271,0.000000,0.000000
1732,1.178003,1.074100,2.691084,1.107807,2.651615,0.000000,2.940707,0.000000,1.529271,0.000000,0.000000
1733,1.178003,1.074100,2.691140,1.107807,2.651615,0.000000,2.940707,0.000000,1.529271,0.000000,0.000000
1734,1.178003,1.074100,2.691140,1.107807,2.651615,0.000000,2.940707,0.000000,1.529271,0.000000,0.000000
1735,1.178003,1.074100,2.691140,1.107807,2.651615,0.000000,2.940707,0.000000,1.529271,0.000000,0.000000
1736,1.178003,1.074100,2.691140,1.107807,2.651615,0.000000,2.940707,0.000000,1.529271,0.000000,0.000000
1737,1.178003,1.074100,2.691140,1.107807,2.651615,0.000000,2.940707,0.000000,1.529271,0.000000,0.000000
1738,1.178003,1.074100,2.691188,1.107807,2.651615,0.000000,2.940707,0.000000,1.529271,0.000000,0.000000
1739,1.178003,1.074100,2.752366,1.107807,2.651615,0.000000,2.940707,0.000000,1.529271,0.000000,0.000000
1740,1.178003,1.074100,2.752366,1.107807,2.651615,0.000000,2.940707,0.000000,1.529271,0.000000,0.000000
1741,1.178003,1.074100,2.752366,1.107807,2.651615,0.000000,2.940707,0.000000,1.529271,0.000000,0.000000
1742,1.178003,1.074100,2.752366,1.107807,2.651615,0.000000,2.940707,0.000000,1.529271,0.000000,0.000000
1743,1.178003,1.074100,2.757705,1.107807,2.651615,0.000000,2.940707,0.000000,1.529271,0.000000,0.000000
1744,1.178003,1.074100,2.757705,1.107807,2.651615,0.000000,2.944600,0.000000,1.529271,0.000000,0.000000
1745,1.178003,1.074100,2.757705,1.107807,2.651615,0.000000,2.944600,0.000000,1.529271,0.000000,0.000000
1746,1.178003,1.074100,2.757740,1.107807,2.651615,0.000000,2.944600,0.000000,1.529271,0.000000,0.000000
1747,1.178003,1.074100,2.757740,1.107807,2.651615,0.000000,2.944600,0.000000,1.529271,0.000000,0.000000
1748,1.178003,1.074100,2.757740,1.107807,2.651615,0.000000,2.944600,0.000000,1.529271,0.000000,0.000000
1749,1.178003,1.074100,2.757740,1.107807,2.651615,0.000000,2.944600,0.000000,1.529271,0.000000,0.000000
1750,1.178003,1.074100,2.757740,1.107807,2.651615,0.000000,2.944600,0.000000,1.529271,0.000000,0.000000
1751,1.178003,1.074100,2.757740,1.107807,2.651615,0.000000,2.944600,0.000000,1.529271,0.000000,0.000000
1752,1.178003,1.074100,2.757740,1.107807,2.651615,0.000000,2.944600,0.000000,1.529271,0.000000,0.000000
1753,1.178003,1.074100,2.757740,1.107807,2.651615,0.000000,2.944600,0.000000,1.529271,0.000000,0.000000
1754,1.178003,1.074100,2.757740,1.107807,2.651615,0.000000,2.944600,0.000000,1.529271,0.000000,0.000000
1755,1.178003,1.074100,2.757740,1.107807,2.651615,0.000000,2.944600,0.000000,1.529271,0.000000,0.000000
1756,1.178003,1.074100,2.757740,1.107807,2.651615,0.000000,2.944600,0.000000,1.529271,0.000000,0.000000
1757,1.178003,1.074100,2.757740,1.107807,2.651615,0.000000,2.944600,0.000000,1.529271,0.000000,0.000000
1758,1.178003,1.074100,2.757740,1.107807,2.651615,0.000000,2.944600,0.000000,1.529271,0.000000,0.000000
1759,1.178003,1.074100,2.757815,1.107807,2.651615,0.000000,2.944600,0.000000,1.529271,0.000000,0.000000
1760,1.178003,1.074100,2.757815,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1761,1.178003,1.074100,2.757815,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1762,1.178003,1.074100,2.757815,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1763,1.178003,1.074100,2.781397,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1764,1.178003,1.074100,2.784708,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1765,1.178003,1.074100,2.784708,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1766,1.178003,1.074100,2.784708,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1767,1.178003,1.074100,2.784877,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1768,1.178003,1.074100,2.784877,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1769,1.178003,1.074100,2.784877,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1770,1.178003,1.074100,2.784877,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1771,1.178003,1.074100,2.784877,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1772,1.178003,1.074100,2.784877,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1773,1.178003,1.074100,2.784877,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1774,1.178003,1.074100,2.784877,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1775,1.178003,1.074100,2.784877,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1776,1.178003,1.074100,2.784877,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1777,1.178003,1.074100,2.784877,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1778,1.178003,1.074100,2.785000,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1779,1.178003,1.074100,2.786842,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1780,1.178003,1.074100,2.786842,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1781,1.178003,1.074100,2.786842,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1782,1.178003,1.074100,2.786842,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1783,1.178003,1.074100,2.786842,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1784,1.178003,1.074100,2.787476,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1785,1.178003,1.074100,2.787476,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1786,1.178003,1.074100,2.787476,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1787,1.178003,1.074100,2.787476,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1788,1.178003,1.074100,2.787476,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1789,1.178003,1.074100,2.787476,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1790,1.178003,1.074100,2.787476,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1791,1.178003,1.074100,2.793114,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1792,1.178003,1.074100,2.793114,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1793,1.178003,1.074100,2.794096,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1794,1.178003,1.074100,2.911812,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1795,1.178003,1.074100,2.911812,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1796,1.178003,1.074100,2.911812,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1797,1.178003,1.074100,2.911812,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1798,1.178003,1.074100,2.911812,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1799,1.178003,1.074100,2.911812,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1800,1.178003,1.074100,2.911812,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1801,1.178003,1.074100,2.911812,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1802,1.178003,1.074100,2.911812,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1803,1.178003,1.074100,2.911812,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1804,1.178003,1.074100,2.911812,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1805,1.178003,1.074100,2.911812,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1806,1.178003,1.074100,2.911857,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1807,1.178003,1.074100,2.911857,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1808,1.178003,1.074100,2.911857,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1809,1.178003,1.074100,2.911860,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1810,1.178003,1.074100,2.911860,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1811,1.178003,1.074100,2.912674,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1812,1.178003,1.074100,2.912674,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1813,1.178003,1.074100,2.913165,1.107807,2.651615,0.000000,2.966679,0.000000,1.529271,0.000000,0.000000
1814,1.178003,1.074100,2.916121,1.107807,2.651615,0.000000,2.980231,0.000000,1.529271,0.000000,0.000000
1815,1.178003,1.074100,2.916121,1.107807,2.651615,0.000000,2.980231,0.000000,1.529271,0.000000,0.000000
1816,1.178003,1.074100,2.916121,1.107807,2.651615,0.000000,2.980231,0.000000,1.529271,0.000000,0.000000
1817,1.178003,1.074100,2.922623,1.107807,2.651615,0.000000,2.980231,0.000000,1.529271,0.000000,0.000000
1818,1.178003,1.074100,2.922623,1.107807,2.651615,0.000000,2.980231,0.000000,1.529271,0.000000,0.000000
1819,1.178003,1.074100,2.922623,1.107807,2.651615,0.000000,2.980231,0.000000,1.529271,0.000000,0.000000
1820,1.178003,1.074100,2.922623,1.473006,2.651615,0.000000,2.980231,0.000000,1.529271,0.000000,0.000000
1821,1.178003,1.074100,2.922623,1.473006,2.651615,0.000000,2.980231,0.000000,1.529271,0.000000,0.000000
1822,1.178003,1.074100,2.939162,1.473006,2.651615,0.000000,2.980231,0.000000,1.529271,0.000000,0.000000
1823,1.178003,1.074100,2.939162,1.473006,2.651856,0.000000,2.980231,0.000000,1.529271,0.000000,0.000000
1824,1.178003,1.074100,2.939162,1.473006,2.651856,0.000000,2.980231,0.000000,1.529271,0.000000,0.000000
1825,1.178003,1.074100,2.939162,1.473006,2.651856,0.000000,2.980231,0.000000,1.529271,0.000000,0.000000
1826,1.178003,1.074100,2.939162,1.473006,2.651856,0.000000,2.980231,0.000000,1.529271,0.000000,0.000000
1827,1.178003,1.074100,2.939641,1.473006,2.651856,0.000000,2.980231,0.000000,1.529271,0.000000,0.000000
1828,1.178003,1.074100,2.939641,1.473006,2.651856,0.000000,2.980231,0.000000,1.529271,0.000000,0.000000
